unix,open,high,low,close,volume,market cap,unix_seconds
1479657600000,0.013014333,0.013581652,0.013022062,0.013183729,10247.64163,1148503.869,1479657600
1479744000000,0.013183948,0.013239295,0.013213524,0.013200073,10614.22019,1141863.055,1479744000
1479830400000,0.013220117,0.013192525,0.012172777,0.012488125,10876.44124,1108964.447,1479830400
1479916800000,0.01247036,0.013150346,0.012539263,0.01268605,18967.78149,1100653.875,1479916800
1480003200000,0.012677223,0.012800931,0.012761007,0.012676037,8042.770157,1098611.953,1480003200
1480089600000,0.012684714,0.012629625,0.012003392,0.012289868,6857.449215,1068538.803,1480089600
1480176000000,0.012292404,0.012210849,0.01191693,0.011856356,11388.37304,1036825.763,1480176000
1480262400000,0.011857388,0.01185732,0.010721712,0.011123278,16363.62079,970246.2545,1480262400
1480348800000,0.01111212,0.011700482,0.01108678,0.01151924,18049.59141,981933.9312,1480348800
1480435200000,0.011516218,0.011402235,0.011209817,0.01117833,10942.94853,976989.3848,1480435200
1480521600000,0.011169121,0.010822492,0.00980187,0.009953736,12891.43447,895929.3327,1480521600
1480608000000,0.00997496,0.010473744,0.01002573,0.010280322,23465.51473,890810.2601,1480608000
1480694400000,0.010272046,0.010274809,0.009711441,0.009644159,11722.68423,865949.8368,1480694400
1480780800000,0.009618748,0.009870961,0.008853778,0.009002747,14816.54642,825360.4977,1480780800
1480867200000,0.008991248,0.010348031,0.007880414,0.010274527,44245.1181,780364.121,1480867200
1480953600000,0.010296628,0.011069817,0.009645857,0.010912101,47407.42741,884779.5894,1480953600
1481040000000,0.01091151,0.011438431,0.010777809,0.01070766,28032.5838,959516.2449,1481040000
1481126400000,0.010677742,0.011199195,0.010464939,0.010947046,18318.03958,935514.3975,1481126400
1481212800000,0.010929187,0.010974775,0.010373748,0.010480616,12028.50819,930227.6469,1481212800
1481299200000,0.010488814,0.010671891,0.010586442,0.010665777,10021.19142,924875.2304,1481299200
1481385600000,0.010644784,0.011006635,0.010607706,0.01091342,8190.072845,933660.4165,1481385600
1481472000000,0.010924692,0.010819686,0.010727671,0.010773814,9976.80923,936359.5225,1481472000
1481558400000,0.010790834,0.010892941,0.010618507,0.010593585,6546.58613,937060.5581,1481558400
1481644800000,0.010576367,0.010576367,0.009928504,0.010056547,14443.87528,887937.7228,1481644800
1481731200000,0.010061163,0.010107575,0.010030318,0.010005338,11270.29669,875934.3269,1481731200
1481817600000,0.010011645,0.009967218,0.009582004,0.009988632,8602.110003,844111.409,1481817600
1481904000000,0.009959915,0.009981742,0.009795971,0.009954964,9231.753328,861958.2554,1481904000
1481990400000,0.009949426,0.009915979,0.009648231,0.009637449,6983.732113,851623.1635,1481990400
1482076800000,0.009642595,0.00966622,0.009566176,0.009548847,7588.675652,837312.2628,1482076800
1482163200000,0.009564577,0.00954685,0.009582177,0.00948873,9199.165785,830004.0339,1482163200
1482249600000,0.009486492,0.009036952,0.008993249,0.008763559,17951.60937,775056.3625,1482249600
1482336000000,0.008773452,0.008314343,0.008283179,0.0078172,17728.85058,713644.1723,1482336000
1482422400000,0.007772532,0.008019056,0.008069658,0.008089359,15480.71178,702328.7338,1482422400
1482508800000,0.008083658,0.008160555,0.008277669,0.008009726,8931.867796,719179.53,1482508800
1482595200000,0.008006267,0.008031043,0.007863918,0.007998655,8563.923922,696450.6206,1482595200
1482681600000,0.008014555,0.007789581,0.007841228,0.00769352,6165.026451,684482.068,1482681600
1482768000000,0.007684136,0.00781329,0.007589225,0.007727841,12139.52178,657670.8842,1482768000
1482854400000,0.007705654,0.008706796,0.007878561,0.008501133,26618.08448,734821.8406,1482854400
1482940800000,0.008509692,0.008696575,0.00861617,0.008490085,21641.99821,755681.8135,1482940800
1483027200000,0.008489032,0.008468232,0.008349957,0.008260926,11673.48168,730165.0251,1483027200
1483113600000,0.008268906,0.008445219,0.008312411,0.008193795,11746.10731,739400.386,1483113600
1483200000000,0.008186282,0.008179573,0.008081061,0.008192359,14024.78166,707581.8073,1483200000
1483286400000,0.008200157,0.009574745,0.008141318,0.0093344,18634.75567,759326.2103,1483286400
1483372800000,0.009316801,0.009725897,0.00915831,0.009775474,40062.48381,850206.8382,1483372800
1483459200000,0.009743923,0.009983125,0.010327883,0.010159803,40722.54254,884299.0538,1483459200
1483545600000,0.010119008,0.010153896,0.010891289,0.011359664,35647.89006,951484.9337,1483545600
1483632000000,0.011350136,0.011314899,0.011639585,0.01083191,30694.76194,989859.5086,1483632000
1483718400000,0.010859953,0.011026345,0.01107795,0.01129689,20654.76511,962240.1127,1483718400
1483804800000,0.011292594,0.011802523,0.01152139,0.011476548,24516.36436,1027341.33,1483804800
1483891200000,0.011436951,0.011684463,0.011419661,0.011640719,20974.08343,1018098.545,1483891200
1483977600000,0.011622611,0.011598155,0.012398052,0.012495282,19970.34187,1048589.204,1483977600
1484064000000,0.012494597,0.012204598,0.012140929,0.012239079,40198.23661,1081234.863,1484064000
1484150400000,0.012252626,0.011895438,0.012197876,0.011760073,32086.79076,1056386.686,1484150400
1484236800000,0.01185642,0.011844112,0.011623989,0.011950081,28501.80363,1033668.231,1484236800
1484323200000,0.011787046,0.012145676,0.011806806,0.012057024,21807.70237,1082326.15,1484323200
1484409600000,0.01205194,0.011894024,0.011683419,0.011528067,17763.08882,1034007.426,1484409600
1484496000000,0.011588823,0.011652597,0.011488524,0.011382843,18686.86854,1002540.354,1484496000
1484582400000,0.01134692,0.011462465,0.011575491,0.011547191,18730.19732,1014568.036,1484582400
1484668800000,0.011535746,0.011545256,0.011510192,0.011558919,10112.89985,1014175.698,1484668800
1484755200000,0.011564356,0.01196656,0.011670808,0.011836986,12052.52483,1037329.174,1484755200
1484841600000,0.011843902,0.0118376,0.011820886,0.011836349,12079.48898,1031799.709,1484841600
1484928000000,0.011834813,0.011702941,0.011783338,0.011622196,10689.58063,1032111.652,1484928000
1485014400000,0.011575119,0.01168275,0.011638003,0.011740075,8755.598432,1028327.9,1485014400
1485100800000,0.011748815,0.011708985,0.011847435,0.011876237,8552.814208,1023031.077,1485100800
1485187200000,0.01191067,0.011771355,0.011757489,0.011726878,8438.797151,1033658.2,1485187200
1485273600000,0.011724911,0.011603827,0.011661686,0.011543842,7688.623445,1026121.497,1485273600
1485360000000,0.011540172,0.011489099,0.011401808,0.011457613,9389.80549,1008808.272,1485360000
1485446400000,0.0114567,0.011454783,0.011339277,0.011452902,6719.980793,1009755.169,1485446400
1485532800000,0.011463883,0.011446279,0.011371074,0.011406737,6486.287119,1006985.893,1485532800
1485619200000,0.011401898,0.011607197,0.011383139,0.011480372,6030.423185,1010542.199,1485619200
1485705600000,0.011485666,0.011058117,0.011457199,0.011034202,10120.17915,995872.3057,1485705600
1485792000000,0.011054686,0.010966582,0.010878573,0.01084607,13181.40656,971798.8604,1485792000
1485878400000,0.010851214,0.010742857,0.010731972,0.010697065,11212.48068,951812.2418,1485878400
1485964800000,0.010695197,0.010729492,0.010661287,0.010782997,12158.52606,939943.2717,1485964800
1486051200000,0.01079172,0.010996749,0.01094852,0.010951408,13805.84698,979630.6287,1486051200
1486137600000,0.01096318,0.011005912,0.01106928,0.011058988,8796.071317,974790.2399,1486137600
1486224000000,0.011050869,0.010985028,0.011042693,0.010982028,5789.068763,975760.2979,1486224000
1486310400000,0.010970862,0.010932736,0.010970862,0.010851723,6462.135772,970992.0436,1486310400
1486396800000,0.010849673,0.010779169,0.010837117,0.010752594,8739.297711,956880.1785,1486396800
1486483200000,0.010753008,0.010650236,0.011196903,0.011115733,11687.17133,963829.3614,1486483200
1486569600000,0.011094518,0.011357136,0.011388299,0.01139385,16580.99829,1007175.175,1486569600
1486656000000,0.011408108,0.011326576,0.011438804,0.011309466,10380.90785,1003541.515,1486656000
1486742400000,0.011299218,0.011347287,0.011338913,0.011402219,6513.332713,1007247.138,1486742400
1486828800000,0.011408544,0.011375312,0.011448849,0.01137397,6473.261233,1005417.67,1486828800
1486915200000,0.011375956,0.01317901,0.011424056,0.012941627,23694.06747,1090949.363,1486915200
1487001600000,0.012966204,0.012925439,0.012617165,0.012836156,32370.548,1135142.392,1487001600
1487088000000,0.012823778,0.01250375,0.012451562,0.012560337,23850.30023,1112701.354,1487088000
1487174400000,0.012559079,0.012256426,0.012347997,0.012109832,26616.30005,1094939.892,1487174400
1487260800000,0.012116592,0.012087268,0.012116592,0.012147966,10232.58947,1076920.827,1487260800
1487347200000,0.012149049,0.012181281,0.012184847,0.012173461,8559.592112,1083765.928,1487347200
1487433600000,0.012175652,0.011935973,0.011979284,0.011549112,8620.274152,1079827.752,1487433600
1487520000000,0.011509565,0.011430656,0.011337877,0.011365907,15174.5375,1019382.641,1487520000
1487606400000,0.011358738,0.011340513,0.011405752,0.011273955,9832.896151,1016445.154,1487606400
1487692800000,0.011275505,0.011225204,0.011248209,0.011183692,9920.772232,1001136.208,1487692800
1487779200000,0.011244686,0.011023334,0.011380968,0.011131746,17047.35944,993497.4994,1487779200
1487865600000,0.011135233,0.011681406,0.011542607,0.011850796,14281.92524,1027145.227,1487865600
1487952000000,0.011844926,0.012456937,0.01185215,0.012476471,15094.98395,1059936.011,1487952000
1488038400000,0.01246138,0.013261815,0.012269422,0.013018413,20679.12567,1114327.522,1488038400
1488124800000,0.013048213,0.013458538,0.012905822,0.013449743,43669.78637,1192230.667,1488124800
1488211200000,0.013404748,0.014222053,0.013188973,0.014222053,39450.37946,1191275.968,1488211200
1488297600000,0.014191984,0.015348561,0.013946793,0.015257842,54303.46073,1313824.895,1488297600
1488384000000,0.015211869,0.016142497,0.014720599,0.015267265,76899.45459,1398868.327,1488384000
1488470400000,0.01526208,0.015675317,0.015136976,0.014833202,46825.10931,1381673.387,1488470400
1488556800000,0.014834004,0.015326563,0.014726508,0.015229979,23647.80543,1339499.661,1488556800
1488643200000,0.015233206,0.015754154,0.015115293,0.015422952,19773.18967,1375907.895,1488643200
1488729600000,0.015403235,0.015389361,0.015473606,0.015423844,30049.5991,1375254.009,1488729600
1488816000000,0.015437664,0.015329665,0.014553167,0.014505786,36910.33974,1349733.859,1488816000
1488902400000,0.014479391,0.014925425,0.014341106,0.014934489,33504.1186,1322169.452,1488902400
1488988800000,0.014938872,0.015473644,0.016409654,0.017282026,30980.77398,1362180.563,1488988800
1489075200000,0.017311681,0.018083144,0.01702648,0.018296985,79244.18778,1527421.391,1489075200
1489161600000,0.018261568,0.019048151,0.018189746,0.019134101,67299.67369,1685356.865,1489161600
1489248000000,0.019189523,0.024732942,0.019258112,0.023176294,134827.1507,2009843.806,1489248000
1489334400000,0.02321003,0.02404616,0.022376384,0.023110575,145897.9831,2074084.247,1489334400
1489420800000,0.023108548,0.027741149,0.022934624,0.027786661,82232.4744,2188983.262,1489420800
1489507200000,0.028053473,0.037496463,0.03041885,0.038549481,287554.1392,3030556.103,1489507200
1489593600000,0.039017856,0.046400266,0.034747219,0.042180853,428461.7062,3673322.184,1489593600
1489680000000,0.04256201,0.042074735,0.033103884,0.033914578,314940.1617,3447724.402,1489680000
1489766400000,0.035078629,0.04392519,0.035078629,0.042717595,266921.529,3701209.096,1489766400
1489852800000,0.0431546,0.04348786,0.040942914,0.040941508,186844.2654,3826388.207,1489852800
1489939200000,0.041158191,0.039434352,0.040191135,0.038544003,111332.5432,3595215.873,1489939200
1490025600000,0.038503846,0.038833445,0.039131738,0.040269397,92008.99017,3536814.462,1490025600
1490112000000,0.040358865,0.042300923,0.040141215,0.042188611,95471.42054,3659716.825,1490112000
1490198400000,0.042055479,0.05203879,0.046241055,0.056451082,165307.4509,4188806.423,1490198400
1490284800000,0.056646792,0.054906786,0.053459118,0.052486615,328885.7806,4924418.432,1490284800
1490371200000,0.052684114,0.051393805,0.051650202,0.052172899,152897.9404,4640187.966,1490371200
1490457600000,0.05226057,0.050134652,0.05061398,0.047395069,120188.263,4648431.058,1490457600
1490544000000,0.047493139,0.04786202,0.047819077,0.048418314,111105.9428,4325362.96,1490544000
1490630400000,0.04848866,0.051054372,0.049758338,0.051126597,126199.3805,4547863.597,1490630400
1490716800000,0.051084262,0.050809595,0.05084781,0.050923919,103408.9716,4602647.649,1490716800
1490803200000,0.05086153,0.048567149,0.046160284,0.046688786,113855.9527,4283802.938,1490803200
1490889600000,0.046685731,0.047565585,0.046061409,0.046925704,105200.3544,4218884.603,1490889600
1490976000000,0.046922258,0.046293755,0.042238877,0.044280153,86739.6881,4168268.551,1490976000
1491062400000,0.044229747,0.042389081,0.039385666,0.03877541,180957.9439,3683333.546,1491062400
1491148800000,0.038779518,0.039552074,0.03723432,0.039592602,145030.7618,3448554.209,1491148800
1491235200000,0.039392808,0.042149433,0.039993624,0.040495317,111646.8067,3719927.3,1491235200
1491321600000,0.040278099,0.038407146,0.036363644,0.036536745,105097.769,3464873.298,1491321600
1491408000000,0.036562807,0.037112963,0.03579711,0.035910679,104315.8738,3271885.978,1491408000
1491494400000,0.035825134,0.038148576,0.035894992,0.03777808,73891.908,3374040.453,1491494400
1491580800000,0.037677707,0.037161818,0.036602325,0.036437692,41211.34809,3341826.118,1491580800
1491667200000,0.036424019,0.037078398,0.035974522,0.036651385,41219.27099,3285899.734,1491667200
1491753600000,0.036588411,0.03663099,0.03647427,0.036015127,38175.94735,3310671.638,1491753600
1491840000000,0.036022274,0.039127193,0.03602226,0.038534954,36325.25113,3325563.633,1491840000
1491926400000,0.03856086,0.042220932,0.040025682,0.042911523,119241.3972,3735347.469,1491926400
1492012800000,0.042948994,0.042172825,0.040319799,0.040813745,107777.683,3705403.68,1492012800
1492099200000,0.040747298,0.041725589,0.040495296,0.041934958,59090.05937,3707450.643,1492099200
1492185600000,0.041876898,0.041393423,0.041097209,0.04113887,46621.29393,3735414.347,1492185600
1492272000000,0.041184253,0.040794543,0.040977103,0.040448412,28405.95173,3709277.475,1492272000
1492358400000,0.040459164,0.041911512,0.040457626,0.041859484,52494.34032,3728110.451,1492358400
1492444800000,0.041849266,0.041914916,0.039217728,0.039923715,55487.33205,3803290.719,1492444800
1492531200000,0.03991217,0.040288042,0.0398311,0.040456139,79459.65291,3642920.884,1492531200
1492617600000,0.040414131,0.040189815,0.039603393,0.039513892,45250.63761,3637998.775,1492617600
1492704000000,0.039461888,0.039449399,0.039862884,0.039419948,35137.64155,3596880.457,1492704000
1492790400000,0.039419181,0.03967343,0.040008721,0.040134823,30921.04383,3611750.629,1492790400
1492876800000,0.040166417,0.040114954,0.040166417,0.040069021,40269.65895,3725854.505,1492876800
1492963200000,0.040020398,0.039684754,0.039846476,0.039412471,35007.53178,3620857.237,1492963200
1493049600000,0.039424413,0.041269356,0.039424413,0.04118126,49270.01617,3672710.266,1493049600
1493136000000,0.041153012,0.047018944,0.04081603,0.047018734,134447.5943,3991559.995,1493136000
1493222400000,0.047177874,0.053216829,0.048076944,0.053574466,237997.5884,4557058.134,1493222400
1493308800000,0.053293024,0.054177893,0.050774325,0.051859663,155471.9949,4876325.463,1493308800
1493395200000,0.051730532,0.058596345,0.051978599,0.058596345,109641.9455,4956340.696,1493395200
1493481600000,0.058625852,0.057535208,0.054222971,0.053695677,244205.6971,5233812.147,1493481600
1493568000000,0.053669809,0.053838999,0.052537491,0.053392115,203453.123,4935144.033,1493568000
1493654400000,0.05318195,0.053655486,0.052341225,0.053492229,111850.8766,4860710.899,1493654400
1493740800000,0.053498916,0.060638507,0.053306243,0.063160444,144486.604,5174376.904,1493740800
1493827200000,0.06307036,0.06380166,0.060262561,0.060641691,251894.8092,5620087.384,1493827200
1493913600000,0.060688868,0.061997783,0.058962788,0.061997783,147975.6642,5552857.96,1493913600
1494000000000,0.061954332,0.061525565,0.057615531,0.058785448,88278.46066,5587870.492,1494000000
1494086400000,0.058875626,0.055214883,0.056061902,0.053203833,145767.4165,5091428.337,1494086400
1494172800000,0.053048075,0.050753863,0.046839072,0.051530969,160233.9306,4575023.386,1494172800
1494259200000,0.051934019,0.051915021,0.049611017,0.050195823,125961.8461,4663537.456,1494259200
1494345600000,0.050094229,0.054723496,0.050403566,0.048677932,76880.37666,4515005.441,1494345600
1494432000000,0.048621204,0.050170029,0.052396503,0.051506813,77497.64382,4623411.969,1494432000
1494518400000,0.051417088,0.051744521,0.052486978,0.050643308,72703.90923,4742299.281,1494518400
1494604800000,0.050326831,0.049823798,0.050436222,0.050303746,37897.52629,4593675.193,1494604800
1494691200000,0.050188511,0.052642597,0.050820701,0.053006247,66042.6297,4826445.08,1494691200
1494777600000,0.053159978,0.052384235,0.05284049,0.051508718,94870.52459,4837420.335,1494777600
1494864000000,0.051565626,0.04896285,0.050802992,0.04915214,102019.0446,4562280.257,1494864000
1494950400000,0.048861339,0.051126082,0.049634209,0.050962763,96707.99914,4652987.25,1494950400
1495036800000,0.051309824,0.066630415,0.051309824,0.065455214,200322.7708,5416817.05,1495036800
1495123200000,0.065163932,0.064168419,0.063142811,0.061066812,252454.5843,5879769.933,1495123200
1495209600000,0.060689394,0.075044831,0.061786012,0.077852408,176895.1349,6196810.021,1495209600
1495296000000,0.077374584,0.087567169,0.075561855,0.080717645,459308.4599,7500494.948,1495296000
1495382400000,0.080178982,0.079087995,0.078187172,0.078288708,380089.62,7058576.423,1495382400
1495468800000,0.078413391,0.090491021,0.078413391,0.077558825,246865.7104,7601511.703,1495468800
1495555200000,0.077771685,0.076340861,0.074610336,0.075681748,290759.2634,6966725.159,1495555200
1495641600000,0.075682219,0.075254003,0.072528342,0.073236818,361548.768,6951759.597,1495641600
1495728000000,0.072830341,0.07386603,0.064899802,0.077205926,505158.7359,6724916.18,1495728000
1495814400000,0.077375213,0.079359514,0.077299681,0.079032011,457109.3765,7259497.816,1495814400
1495900800000,0.079094072,0.085445049,0.078081028,0.08615048,254813.4045,7419578.209,1495900800
1495987200000,0.086410771,0.101526525,0.089097088,0.10755381,511494.6559,8560559.631,1495987200
1496073600000,0.106602711,0.102534313,0.100471203,0.101033148,705828.7456,9438254.349,1496073600
1496160000000,0.10088698,0.096480136,0.093806448,0.092196269,409932.6759,8772296.391,1496160000
1496246400000,0.092296543,0.092332429,0.092521868,0.090213852,259922.4838,8543683.556,1496246400
1496332800000,0.089921842,0.087521641,0.09053545,0.087704581,175665.5375,8192571.007,1496332800
1496419200000,0.089202695,0.096837066,0.091326135,0.097339884,236925.1089,8777172.035,1496419200
1496505600000,0.0976714,0.093017073,0.096823784,0.092824061,226189.7427,8803752.902,1496505600
1496592000000,0.092475463,0.089174009,0.091870657,0.092303186,215177.307,8389398.198,1496592000
1496678400000,0.092367281,0.092240833,0.094069378,0.094637452,198246.741,8564713.823,1496678400
1496764800000,0.094456767,0.093152417,0.09508789,0.093359802,164313.9637,8651384.632,1496764800
1496851200000,0.093264947,0.097446333,0.093598558,0.10045782,140651.9669,8764005.902,1496851200
1496937600000,0.099771939,0.11869271,0.102578508,0.114108486,330993.9862,9807143.987,1496937600
1497024000000,0.114552653,0.117803844,0.112011139,0.114697646,626771.5124,10887909.1,1497024000
1497110400000,0.115144129,0.138378386,0.135239581,0.149149809,653158.8787,12261053.14,1497110400
1497196800000,0.150957088,0.147426355,0.139624129,0.145937472,938752.2079,13132282.48,1497196800
1497283200000,0.146313608,0.143289688,0.141824911,0.143263352,456665.6163,13232101.52,1497283200
1497369600000,0.143256183,0.143779367,0.135881353,0.146906908,789649.4381,13021043.55,1497369600
1497456000000,0.146853825,0.146876673,0.143142779,0.14696497,734026.0338,13478698.94,1497456000
1497542400000,0.146999476,0.141129678,0.146482036,0.142650109,359315.168,13319303.7,1497542400
1497628800000,0.142858111,0.146719132,0.146580139,0.145863962,366961.4735,13539273.05,1497628800
1497715200000,0.145767554,0.1444719,0.145102402,0.142671118,288269.4592,13384099.87,1497715200
1497801600000,0.142900834,0.136774322,0.135519771,0.13205272,294226.4419,12948327.25,1497801600
1497888000000,0.13190033,0.130354147,0.120086829,0.124448892,416765.0421,11676696.21,1497888000
1497974400000,0.12527314,0.125572558,0.125123753,0.12428367,505236.925,11600672.33,1497974400
1498060800000,0.124332726,0.125853383,0.123822267,0.124724439,278975.0358,11573485.44,1498060800
1498147200000,0.124499164,0.124593356,0.124685757,0.124157008,213193.6692,11565397.74,1498147200
1498233600000,0.124082309,0.124071492,0.111533157,0.117289738,317839.6145,11296884.7,1498233600
1498320000000,0.117110848,0.119093012,0.100429241,0.11300536,572488.9868,10374171.72,1498320000
1498406400000,0.110025217,0.114735879,0.097358754,0.114735879,773171.4336,9826584.716,1498406400
1498492800000,0.114826147,0.127921105,0.111258966,0.127446713,840155.0665,11013124.67,1498492800
1498579200000,0.127360678,0.127744193,0.118452647,0.119298466,722919.906,11501252.11,1498579200
1498665600000,0.119277208,0.123150142,0.116381338,0.117839514,477890.3529,11156924.67,1498665600
1498752000000,0.118877477,0.117250236,0.111034089,0.112681631,446659.7752,10482251.95,1498752000
1498838400000,0.112793329,0.117532256,0.109619014,0.115241049,416143.0926,10477659.89,1498838400
1498924800000,0.114897445,0.112178805,0.113355937,0.110332684,413992.962,10515830.05,1498924800
1499011200000,0.110332052,0.109206981,0.106711079,0.105204687,278038.4541,10046150.02,1499011200
1499097600000,0.105050276,0.104903437,0.102990684,0.103328824,291966.4144,9693152.167,1499097600
1499184000000,0.103295555,0.10642178,0.102844261,0.103793764,281859.7507,9699622.292,1499184000
1499270400000,0.103715843,0.093940277,0.097713767,0.098101755,229949.3306,9425066.507,1499270400
1499356800000,0.09766741,0.106417909,0.09491235,0.097831666,321174.3871,9103828.567,1499356800
1499443200000,0.097885538,0.096796042,0.096214634,0.096214634,230073.3672,8981359.377,1499443200
1499529600000,0.09614563,0.095804364,0.084857376,0.091233942,223904.218,8757936.039,1499529600
1499616000000,0.090769886,0.091275632,0.079846396,0.084818308,602242.6683,7783750.168,1499616000
1499702400000,0.084440433,0.094479125,0.083330696,0.095451874,486951.0818,8253570.969,1499702400
1499788800000,0.096202331,0.095583906,0.085467548,0.089135003,457524.7295,8436500.687,1499788800
1499875200000,0.088949065,0.089326563,0.085824608,0.089685406,310521.9906,8124942.972,1499875200
1499961600000,0.089400629,0.089624061,0.086298803,0.085569676,382370.7517,8268720.012,1499961600
1500048000000,0.085376164,0.083551829,0.072556063,0.082589769,562012.3268,7442987.881,1500048000
1500134400000,0.081542838,0.087313998,0.081542838,0.086660914,772650.4066,7933966.99,1500134400
1500220800000,0.086799108,0.112240274,0.084100851,0.100009014,795093.3481,8452405.492,1500220800
1500307200000,0.1010794,0.102475419,0.084834287,0.086885698,1247704.086,9095819.5,1500307200
1500393600000,0.087842159,0.080637088,0.087979153,0.080426542,970440.3453,8481367.547,1500393600
1500480000000,0.080659072,0.082834404,0.08124416,0.081855497,594265.2405,7701316.825,1500480000
1500566400000,0.081830824,0.081293451,0.081599573,0.081792789,275808.658,7546796.851,1500566400
1500652800000,0.08166057,0.08180271,0.082037273,0.082578196,238291.2203,7667389.492,1500652800
1500739200000,0.082753809,0.081928952,0.082414724,0.081381324,191478.1565,7685019.249,1500739200
1500825600000,0.081568936,0.081400827,0.078939201,0.080956567,269456.6019,7493636.693,1500825600
1500912000000,0.080229616,0.080730132,0.079477722,0.08060455,391453.5325,7527189.978,1500912000
1500998400000,0.080631363,0.076650379,0.079570165,0.076450552,191229.9933,7419132.616,1500998400
1501084800000,0.076472614,0.07071632,0.071975986,0.068751268,174532.2163,6734630.587,1501084800
1501171200000,0.068877671,0.074295775,0.066713829,0.075220996,222014.4973,6460373.116,1501171200
1501257600000,0.075478736,0.075598598,0.074162618,0.0718074,299643.2187,6975043.35,1501257600
1501344000000,0.071804525,0.070478471,0.071091042,0.070727394,178727.14,6653761.548,1501344000
1501430400000,0.070903267,0.077958478,0.075912363,0.083624149,435221.6236,7389312.84,1501430400
1501516800000,0.083424323,0.083080365,0.081735298,0.081061089,373986.475,7724098.636,1501516800
1501603200000,0.081143038,0.081147119,0.081890702,0.080386762,208570.6775,7654699.868,1501603200
1501689600000,0.080343562,0.078508138,0.080932821,0.0769395,207212.6447,7427008.571,1501689600
1501776000000,0.07695458,0.077469673,0.077205261,0.078328426,274264.3624,7090215.409,1501776000
1501862400000,0.078854626,0.082303411,0.080128026,0.081541445,486553.8358,7588602.749,1501862400
1501948800000,0.081385153,0.080043736,0.080697226,0.079733018,333219.8135,7542575.293,1501948800
1502035200000,0.079664037,0.085773276,0.079739855,0.086606942,323182.6781,7731422.948,1502035200
1502121600000,0.086776084,0.093116666,0.085196464,0.088598869,704139.0205,8420506.447,1502121600
1502208000000,0.088565342,0.088778757,0.087341051,0.087580023,495559.2416,8343518.929,1502208000
1502294400000,0.087508872,0.084030578,0.087332301,0.084614416,279301.4204,8034981.251,1502294400
1502380800000,0.084605903,0.080396565,0.085202424,0.080046457,302288.9128,7786876.677,1502380800
1502467200000,0.079954746,0.073856273,0.074994556,0.073236407,316758.3334,6904811.401,1502467200
1502553600000,0.073175785,0.070959364,0.074304365,0.069700193,243332.6948,6772545.888,1502553600
1502640000000,0.069384504,0.067371638,0.071508993,0.069225674,224967.4657,6495858.007,1502640000
1502726400000,0.069302451,0.069252927,0.071445917,0.069124649,232404.989,6637031.838,1502726400
1502812800000,0.069063869,0.069353134,0.070751771,0.069546113,212322.7268,6591121.828,1502812800
1502899200000,0.069593392,0.0704693,0.072844299,0.071595065,217784.4881,6669489.304,1502899200
1502985600000,0.0710447,0.071093216,0.072076413,0.070815416,215836.3731,6773836.966,1502985600
1503072000000,0.070932589,0.07180295,0.07164339,0.073326876,171551.6038,6731584.496,1503072000
1503158400000,0.073740967,0.084457818,0.074520885,0.080328979,394768.8273,7453463.732,1503158400
1503244800000,0.080362792,0.07928797,0.081074028,0.076946304,495118.0086,7449080.122,1503244800
1503331200000,0.076767093,0.0761811,0.077122947,0.076633879,228766.4403,7240756.394,1503331200
1503417600000,0.07648259,0.074938477,0.076770228,0.074895313,171968.5298,7210567.696,1503417600
1503504000000,0.075117656,0.07549835,0.075594275,0.075992059,181575.22,7174878.037,1503504000
1503590400000,0.075925291,0.076493168,0.076804653,0.077041705,137039.7158,7211474.978,1503590400
1503676800000,0.076712159,0.078474117,0.077336014,0.079130764,125682.2618,7308689.001,1503676800
1503763200000,0.079375434,0.079940871,0.080103157,0.079378272,197484.0425,7556389.98,1503763200
1503849600000,0.079346105,0.080801742,0.079902714,0.081119806,204497.3009,7600684.666,1503849600
1503936000000,0.08094898,0.084026007,0.080952317,0.082813341,304178.2699,7767601.067,1503936000
1504022400000,0.082904738,0.081531867,0.082726074,0.081421175,203638.2555,7733184.625,1504022400
1504108800000,0.081439557,0.079816974,0.081872297,0.079426242,164750.055,7662781.878,1504108800
1504195200000,0.079260059,0.07826128,0.073411811,0.076001909,253298.2845,7215633.712,1504195200
1504281600000,0.076217849,0.077743059,0.075206617,0.075837079,273058.7344,7185408.586,1504281600
1504368000000,0.075820867,0.075677701,0.068138205,0.069894797,286830.2244,6741978.305,1504368000
1504454400000,0.06967644,0.071947496,0.067102956,0.071431895,432187.0576,6677987.98,1504454400
1504540800000,0.071515104,0.072479939,0.071515104,0.072722978,289410.5729,6848090.773,1504540800
1504627200000,0.072727708,0.071822799,0.071234801,0.071512026,179643.7465,6736169.893,1504627200
1504713600000,0.071616651,0.070722163,0.069974087,0.070219016,169762.9189,6657521.288,1504713600
1504800000000,0.070114573,0.069599333,0.069813398,0.069533118,224644.0035,6569796.023,1504800000
1504886400000,0.069664179,0.06943073,0.068076506,0.070034299,146195.7418,6555860.793,1504886400
1504972800000,0.070034247,0.070556378,0.069933405,0.07069706,156975.3197,6668551.12,1504972800
1505059200000,0.070779353,0.071627174,0.070309065,0.070373375,147855.9091,6699540.638,1505059200
1505145600000,0.070475766,0.070455811,0.068763984,0.071417012,214100.3846,6622764.562,1505145600
1505232000000,0.071372975,0.071631893,0.067907897,0.067907897,261185.4094,6595017.622,1505232000
