unix,open,high,low,close,volume
1578441600,8151.79,8463.57,7872.09,8044.44,95835283.91
1578355200,7768.17,8220,7697.03,8159.01,99199877.41
1578268800,7352.12,7817,7342.46,7762.74,52229909.85
1578182400,7356.05,7495,7310,7356.7,19916601.57
1578096000,7332.58,7396.1,7256.03,7344.48,23919042.36
1578009600,6945.7,7402.31,6853.53,7338.91,59245032.23
1577923200,7174.7,7184.94,6900,6950.56,27612545
1577836800,7160.69,7237.35,7150,7178.68,8033730.372
1577750400,7222.74,7302.35,7112.55,7168.36,18915089.23
1577664000,7372.79,7384.9,7199,7220.24,26880327.88
1577577600,7297.43,7524.46,7274.43,7385.54,19083137.44
1577491200,7247.7,7349.65,7231,7296.24,11525890.22
1577404800,7195.17,7255.37,7052,7246,29162040.49
1577318400,7195.8,7432,7150,7188.3,22404113.55
1577232000,7247.45,7266.81,7110.73,7195.79,10826264.03
1577145600,7317.47,7431.1,7156,7251.52,30417151.85
1577059200,7521.88,7692.98,7247.86,7316.17,49097114.84
1576972800,7147.4,7530,7124.52,7509.7,28508519
1576886400,7194.13,7194.13,7109.73,7147.4,12072544.65
1576800000,7157.53,7218.11,7072.61,7194.11,23033122.44
1576713600,7286.91,7372.12,7000,7149.57,42443825.15
1576627200,6619.53,7449.68,6425,7286.91,93809015.19
1576540800,6882.08,6938.77,6550,6612.3,46995311.4
1576454400,7115.08,7147.91,6820,6882.19,40763593.19
1576368000,7066.35,7225.23,7007,7115.08,13151127.72
1576281600,7255.94,7269,7007.48,7059.03,14205231.3
1576195200,7185.15,7302.35,7179.65,7257.47,23064809.34
1576108800,7208.95,7296.19,7072.2,7188.42,31462916.37
1576022400,7224.5,7271,7122.28,7207.42,24648936.5
1575936000,7332.05,7400,7150.23,7216.07,29518206.97
1575849600,7516.8,7666,7268.03,7340.52,48318754.97
1575763200,7505.86,7580,7382.69,7524.26,13534416.27
1575676800,7535.46,7638.88,7486.7,7502.65,15264694.51
1575590400,7397.35,7618.99,7305.56,7541.79,31428450.19
1575504000,7199.58,7500,7150.06,7390.42,34304532.21
1575417600,7299.2,7772.71,7087.09,7197.78,55692042.04
1575331200,7317.94,7415,7238.04,7300.43,18632174.22
1575244800,7411.75,7431.07,7140.08,7309.64,31609077.44
1575158400,7560.2,7560.2,7233.87,7412.66,40606350.65
1575072000,7753.69,7815,7452.08,7550.67,41123014.03
1574985600,7429.32,7870.35,7411.17,7753.69,59384516.15
1574899200,7517.82,7659.92,7372.19,7436.72,51503635.72
1574812800,7168.74,7676.27,6847.72,7527.84,114099410.2
1574726400,7127.12,7344.91,7018.78,7159.22,54724000.71
1574640000,6900.9,7380,6515,7122.14,133302254.9
1574553600,7330.98,7349.68,6861.96,6908.36,41774975.61
1574467200,7276.21,7356.49,7102.16,7320.39,40631621.39
1574380800,7612.23,7714.7,6785,7285.85,146592369.1
1574294400,8085.54,8116.92,7394.09,7611.51,71357902.98
1574208000,8124.08,8231.04,8027.28,8088.44,24233016.32
1574121600,8176.9,8197.77,7989.15,8121.63,35835836.69
1574035200,8499.53,8508.4,8010.7,8170.65,39428743.13
1573948800,8485.61,8631.6,8375,8499.31,17627634.4
1573862400,8459.38,8539.53,8423,8484.63,10016728.4
1573776000,8632.07,8799.03,8363,8463.49,44126109.78
1573689600,8765.53,8791.78,8555,8636.9,29476062.55
1573603200,8817,8839.46,8700,8755.24,27892627.35
1573516800,8720.36,8872.47,8549,8813.91,41618455.45
1573430400,9029.88,9075.32,8593,8720.36,55749043.99
1573344000,8806.85,9142.33,8750.85,9024.49,24034727.94
1573257600,8760.38,8876.94,8720,8812.21,20017092.94
1573171200,9209.3,9253.39,8661,8767.37,85041268.84
1573084800,9346.02,9373.48,9080,9199.36,36576440.25
1572998400,9319.1,9448.19,9254.68,9344.78,43642315.42
1572912000,9410.76,9485,9165.2,9320.14,46410373.34
1572825600,9207,9586.5,9122.33,9410.76,46700353.64
1572739200,9304.75,9384.32,9067,9207,23378583.17
1572652800,9250.7,9396.91,9201.19,9304.75,25133404.15
1572566400,9158.08,9303.53,9054.6,9250.45,61428097.81
1572480000,9169.55,9438.61,8961.53,9150.07,92536116.52
1572393600,9426.94,9437.06,8985.25,9159.94,80739723.66
1572307200,9216.39,9573.35,9051.48,9426.94,85404414.77
1572220800,9547.32,9950,9177.84,9216.44,135684601.1
1572134400,9262.72,9819.92,9092.66,9557.08,169953794.1
1572048000,8677.09,10350,8642.46,9252.75,358560719.8
1571961600,7427,8784.29,7393.14,8662.66,165576311.7
1571875200,7470.77,7512,7356,7435,37155840.7
1571788800,8021.57,8052.04,7293.55,7470.77,99407430.24
1571702400,8206.53,8314.77,7989.15,8025.9,45578563.06
1571616000,8236.49,8352,8156,8213.65,40408974.55
1571529600,7965.39,8314.77,7874.68,8235.74,52370452.9
1571443200,7950.48,8096.76,7875,7960.49,27552253.28
1571356800,8069.26,8120.77,7811.62,7955.08,44636697.98
1571270400,7995.73,8130.71,7936.71,8073.32,43562714.3
1571184000,8162.45,8179.1,7912.66,7995.89,69119672.45
1571097600,8353.33,8420.85,8086,8155.13,41139868.54
1571011200,8278.39,8416.67,8215.41,8362.99,35915758.65
1570924800,8303.43,8474.48,8132.91,8282.96,36820108.02
1570838400,8265.16,8427.76,8254.68,8303.43,15185587.83
1570752000,8589.08,8820,8222.88,8265.55,64674516.63
1570665600,8586.57,8666.84,8450.61,8582.11,63811695.24
1570579200,8185.85,8707.8,8110,8586.34,99895152.58
1570492800,8211.04,8344.12,8109.74,8178.54,29260549.63
1570406400,7863.75,8313.7,7763.54,8205.53,76831062.11
1570320000,8150.73,8176.46,7772.71,7854.12,50694698.14
1570233600,8157.89,8195,8016.26,8145.17,36206128.3
1570147200,8243.39,8244.93,7986.65,8152.07,51185065.64
1570060800,8377.68,8419.23,8029.14,8239.92,71696535.97
1569974400,8326.41,8393.39,8170.91,8373.42,41469648.21
1569888000,8304.47,8531.25,8195.42,8319.01,85058482.95
1569801600,8060.13,8368.5,7714.7,8298.45,78992880.06
1569715200,8218.07,8244.07,7902.66,8047.6,43188014.51
1569628800,8199.96,8356.4,8009.84,8218.07,51901135.12
1569542400,8055.25,8294.04,7866,8187.72,83235157.41
1569456000,8443.44,8467.89,7733.99,8055.03,134215489.2
1569369600,8536.71,8746.83,8216,8432.16,147022027.8
1569283200,9685.69,9782,7998,8536.82,240349160.7
1569196800,10022.38,10048.06,9606,9682.19,52748214.16
1569110400,9973,10093.24,9842.35,10020.58,32205684.13
1569024000,10169.02,10180.43,9913.35,9985.28,41427926.34
1568937600,10284.72,10308.04,10055,10169.02,45388221.04
1568851200,10161.59,10380.07,9600,10271.53,76583617.74
1568764800,10182.96,10263.65,10080,10152.09,40121129.08
1568678400,10257.2,10280.53,10130.59,10195.73,51780020.67
1568592000,10320.36,10378.07,10060.95,10269.98,56444195.14
1568505600,10362.52,10383.2,10258.49,10305.74,23679733.45
1568419200,10365.81,10441.47,10217.01,10355.37,27505462.94
1568332800,10423.99,10458.13,10153.87,10368.65,38938608.86
1568246400,10163.81,10465,10027.52,10420.34,49174070.95
1568160000,10093.39,10243.01,9855.11,10154.46,46856217.2
1568073600,10317.62,10390.09,9910,10096,47036470.56
1567987200,10387.33,10542.93,10060,10307.45,62460701.49
1567900800,10497.57,10594.88,10229.49,10400.18,32561518.32
1567814400,10309.04,10580,10297.58,10484.39,33010195.79
1567728000,10573.04,10949,10204.18,10311.09,110344232.2
1567641600,10586.26,10664.13,10461.97,10573.66,48169625.97
1567555200,10617.72,10834.15,10378.7,10586.26,106801851.4
1567468800,10384.07,10783,10286,10617.61,121503028.8
1567382400,9767.56,10471,9753.24,10384.48,63810540.61
1567296000,9593.5,9832,9538.75,9767.53,17575373.12
1567209600,9569.3,9682.73,9443.19,9594.15,15083494.99
1567123200,9490.56,9700,9350.1,9579.75,50938497.6
1567036800,9720.2,9720.2,9320,9490,73235339.51
1566950400,10171.39,10280.71,9555,9711.78,90350203.59
1566864000,10355.11,10375.53,10019.1,10167.29,48613219.75
1566777600,10136.75,10650,10136.75,10360.97,74253708.21
1566691200,10149.38,10355.89,9907.86,10136.75,40074579.62
1566604800,10401.87,10432,9885.48,10149.7,51830018.91
1566518400,10112.45,10479,10051,10401.6,57804722.68
1566432000,10123.56,10238.29,9755.53,10112.01,67854687.93
1566345600,10778.75,10807.54,9853.45,10134.75,99448467.89
1566259200,10927.3,10955.48,10549.74,10772.22,63379433.08
1566172800,10318.99,10940,10267.56,10927.3,87899434.48
1566086400,10221.94,10515,10065.41,10318.99,35068260.62
1566000000,10351.18,10472.93,9974.51,10210.89,39899342.65
1565913600,10294.9,10540,9736.96,10354.34,114730225.4
1565827200,10022.5,10444.66,9467.57,10301.44,155378404.4
1565740800,10862.25,10862.25,9888.57,10022.99,127080900.8
1565654400,11380.61,11446.94,10738.58,10862.28,97795049.95
1565568000,11527.44,11551.57,11194.04,11385.11,38910996.97
1565481600,11273.03,11589.73,11080.37,11528.73,50281295.71
1565395200,11859.32,11976.68,11200,11273.2,83954320
1565308800,11985.6,12040,11650,11859.32,87010821.01
1565222400,11973.46,12061.1,11450.93,11983.43,121565451.6
1565136000,11471.58,12145.42,11388.01,11971.57,185325353.6
1565049600,11800,12325,11200,11470,188344043
1564963200,10986.55,11959.36,10986.55,11800,203673378.1
1564876800,10812.58,11085.99,10564.96,10986.96,83021087
1564790400,10529.51,10919,10502.8,10821.52,75708622.51
1564704000,10416.79,10670,10318.47,10529.51,97786103.43
1564617600,10096.01,10499,9878.09,10407.71,79949242.7
1564531200,9592.26,10143.2,9574.09,10085.34,79850764.95
1564444800,9508.21,9775,9373.48,9593.62,53090816.64
1564358400,9538.73,9725.17,9360,9495.39,48128849.44
1564272000,9467.84,9634.5,9111,9533.19,36806071.87
1564185600,9846.94,10235,9299,9481.37,91154858.99
1564099200,9886.08,9897.46,9650,9846.94,54848530.57
1564012800,9781.52,10187,9734.19,9883.96,63039476.99
1563926400,9841.42,9911.5,9514.96,9763.67,92104069.53
1563840000,10315.87,10327.33,9801.88,9847.02,89025419.21
1563753600,10605.03,10686.89,10052.25,10328.83,96794631.12
1563667200,10757.15,10839.09,10325,10600.24,59659865.49
1563580800,10533.71,11120,10359.17,10750.11,107121340.4
1563494400,10638.44,10776.99,10102.58,10535.43,145256782.5
1563408000,9712.15,10797,9280.33,10648.6,194758018.8
1563321600,9427.45,9993,9049.54,9699.35,164818971.7
1563235200,10848.27,11042.11,9366,9412.81,195419607.1
1563148800,10191.87,11080.37,9855,10850,174121094.9
1563062400,11382.03,11467.3,10090,10191.87,124039218.6
1562976000,11811.08,11846.61,10810,11378.79,106862238.3
1562889600,11352.74,11942.39,11083.52,11808.91,108366581.5
1562803200,12101.44,12104.97,10966.81,11349.24,209605549.9
1562716800,12574.88,13200,11550,12098.95,240023688.1
1562630400,12299.94,12883.48,12030.43,12567.23,189960623.4
1562544000,11478.43,12398,11332.19,12286.14,146228420.7
1562457600,11233.21,11627,11083.76,11469.96,76654378.89
1562371200,10996.82,11735,10982.89,11240,88708088.23
1562284800,11144.82,11440,10769.15,10997.84,130802127.6
1562198400,11970,12061.04,11052.74,11146.34,124675092.2
1562112000,10830.1,12009,10830.1,11967.43,232046729.5
1562025600,10581.78,10942.63,9614.08,10828.9,219666906.4
1561939200,10759.24,11200.41,9950,10577.43,242407586.7
1561852800,11867.35,12200.06,10651.3,10760.1,136035831
1561766400,12354.45,12386.76,11317.03,11858.62,145457801.6
1561680000,11153.73,12447.46,10739.1,12354.43,231251475.8
1561593600,12927.44,13355.61,10300,11153.74,402727650.2
1561507200,11760,13880,11647.07,12920.54,484362650.8
1561420800,11030,11796.37,11000.02,11751.01,142581723.1
1561334400,10827.23,11099,10551.51,11029.63,90965702.2
1561248000,10665.66,11247.62,10483.33,10831.95,78755271.9
1561161600,10222.13,11200,10085.5,10661.3,146158963.5
1561075200,9534.99,10229.49,9534.97,10222.12,128319290.8
1560988800,9280.17,9600,9211.08,9534.99,75043382.83
1560902400,9076.51,9325.85,9036.19,9278.27,43489662.38
1560816000,9333.48,9361.87,8918,9078.84,102840142
1560729600,8973.02,9477.7,8973.02,9333.48,119104171.5
1560643200,8857.19,9391.85,8805,8974.19,134782043.6
1560556800,8694.74,8911.98,8623.52,8857.19,46728347.33
1560470400,8235.44,8737.37,8174.92,8697.54,75479429.17
1560384000,8171.12,8335.56,8049.22,8238,59624999.62
1560297600,7915.7,8266,7821.73,8176.27,70129196.41
1560211200,8017.99,8057.32,7713.34,7919.1,43972291.84
1560124800,7629.98,8090,7523.16,8021.1,57355631.92
1560038400,7933.17,7966.58,7511.41,7632.99,29736969.63
1559952000,8002.68,8061.12,7777.67,7932.27,38631071.61
1559865600,7801.97,8134.99,7758.93,8001.25,72108034.4
1559779200,7784.62,7878.62,7449.68,7806.07,68214641.3
1559692800,7673.41,7924.48,7570.9,7785.94,71581689.13
1559606400,8103.63,8103.63,7432.84,7665.53,118706114.4
1559520000,8735.84,8745.96,8049.22,8103.64,80672000.53
1559433600,8560.1,8833.97,8546.01,8734.49,37235446.76
1559347200,8545.8,8624.72,8457.33,8556.27,44210686.09
1559260800,8277.76,8589.99,8109.74,8547.2,85112248.91
1559174400,8663.07,9096.79,8000,8277.76,126315206.5
1559088000,8715.35,8762.39,8421.12,8663.41,65705535.38
1559001600,8774.45,8817.41,8540.94,8717.96,53563244.28
1558915200,8733.27,8939.18,8653.68,8770.73,78480708.45
1558828800,8066.15,8802.29,7888.91,8733.26,74466863.06
1558742400,7999.02,8158.45,7939.76,8064.64,27110523.28
1558656000,7880.4,8188.87,7795.95,7999.02,74862602.7
1558569600,7622.9,7980,7468.31,7880.22,65960248.75
1558483200,7949.18,8049.22,7505.69,7624.95,64025348.19
1558396800,8007.67,8117.48,7676.27,7955.16,59811313.38
1558310400,8193.45,8199.97,7581.03,8005.64,107490027.2
1558224000,7257.82,8299.99,7247.86,8200,127881193.1
1558137600,7352.39,7493.85,7205.57,7260.12,54922079.54
1558051200,7879.28,7942.09,6178,7351.71,200757406.8
1557964800,8203.97,8390.95,7654.93,7880,134580185.6
1557878400,7991.72,8300,7838,8208.69,136371551.7
1557792000,7810.72,8335.56,7618.99,7986,150787189.1
1557705600,6968.84,8167.5,6863.75,7810.05,213209247.4
1557619200,7214.4,7585,6762.57,6974.35,191084736.3
1557532800,6338.93,7445,6338.93,7217.47,161176464.4
1557446400,6151.66,6426.8,6105,6342.84,87668917.93
1557360000,5945.32,6172,5932.83,6156.7,55910475.1
1557273600,5751.54,5986,5658.66,5940.89,37548881.63
1557187200,5686.88,5970,5686.88,5751.54,61780522.7
1557100800,5714.4,5755.79,5562.44,5685.46,38814526.69
1557014400,5766.46,5782.55,5624.25,5709.32,29474717.51
1556928000,5659.82,5846.13,5510,5764.65,49146268.24
1556841600,5385,5796.56,5363.1,5658.22,71862726.65
1556755200,5322.28,5422.94,5304.99,5385,31817389.48
1556668800,5267.86,5357.96,5263.03,5318.42,22386742.41
1556582400,5150.21,5287.4,5127.05,5269,26636232.57
1556496000,5152.98,5191.96,5071.58,5149.11,29625997.24
1556409600,5171.51,5213.23,5099,5160.98,20423310.59
1556323200,5154.11,5218.31,5113,5168.91,20889289.42
1556236800,5132.5,5291.48,5046.31,5155.19,77498495.96
1556150400,5440.95,5510,4991.42,5132.55,50781120.75
1556064000,5531.29,5623.3,5372,5440.95,57244439.7
1555977600,5388.22,5627,5363.24,5531.32,56045564.31
1555891200,5295.96,5439.12,5249,5386.8,38392326.21
1555804800,5318.94,5346.91,5212.8,5295.65,24524362.57
1555718400,5289.91,5362.97,5253.82,5318.89,19496761.6
1555632000,5283,5357.96,5180.37,5289.91,27960381.99
1555545600,5227.6,5325,5218.23,5281.58,33674803.14
1555459200,5201.47,5275.07,5170.01,5233.72,35280910.61
1555372800,5027.33,5231.96,5014.77,5202.43,39930752.66
1555286400,5160.54,5192.01,4948.57,5027.31,37317791.3
1555200000,5064,5185.26,5012.73,5162.72,17777554.16
1555113600,5075.74,5122.01,5033.73,5063.63,22889820.56
1555027200,5037.82,5122.48,4912,5076.35,40900347.27
1554940800,5323.47,5344.31,4966.87,5040.2,75869909.15
1554854400,5184.03,5466.06,5161,5323.47,57088544.91
1554768000,5287.97,5288.95,5136.01,5192.6,48864201.59
1554681600,5192.92,5347.37,5127.68,5287.88,70566660.85
1554595200,5041.92,5253.49,5028.3,5190.85,56437617.1
1554508800,5041,5240,4900,5041.39,50665187.02
1554422400,4911.14,5067.62,4883.83,5039.73,65636166.03
1554336000,4972.83,5077.35,4778.59,4907.94,78026995.26
1554249600,4899.01,5345,4800.5,4978.23,145968039.3
1554163200,4133.93,5080,4130.64,4899.63,150350896.3
1554076800,4092.02,4150,4052.56,4136.32,29917950.08
1553990400,4094.92,4101.7,4074.29,4096.08,9841193.496
1553904000,4090,4130.36,4040,4094.92,16064929.98
1553817600,4011,4102.57,4005,4090,34319331.61
1553731200,4025.5,4025.56,3992.6,4012.23,15758221.18
1553644800,3922.58,4037.11,3912.19,4025.5,32814567.91
1553558400,3910,3936.36,3879.5,3922.58,16928305.38
1553472000,3970.23,3980.22,3850.45,3910.51,27034791.17
1553385600,3979.19,3980.97,3942.04,3969.99,8750118.429
1553299200,3980.4,4001.17,3957.11,3982.52,8998760.916
1553212800,3974.5,4000.81,3958.94,3982.07,13751556.81
1553126400,4033.7,4055.35,3919.63,3974.21,30052021.8
1553040000,3999.5,4050,3962.6,4031.59,25177092.89
1552953600,3969.94,4012.63,3947.15,3998.13,21259858.59
1552867200,3965.63,4016.63,3929.83,3969.59,21516092.31
1552780800,3990,3992.42,3927.28,3965.5,10754238.39
1552694400,3899.19,4040,3899.12,3990,27768316.75
1552608000,3857.33,3912.06,3843.09,3901.21,25014493.48
1552521600,3848.1,3903.98,3775.01,3854.77,19919779.07
1552435200,3861.37,3874.68,3820,3848.48,16454330.18
1552348800,3848.86,3877.69,3791.07,3859.74,22365706.27
1552262400,3898.14,3912.89,3812.64,3849.25,25451684.28
1552176000,3916.42,3916.43,3862,3897.92,11696124.94
1552089600,3841.27,3950.25,3835.66,3916.43,20075221.89
1552003200,3856.78,3924.37,3760.1,3844.64,29632165.54
1551916800,3851.26,3891.04,3826.13,3856.64,30716241.11
1551830400,3844.07,3895.12,3808.8,3851.55,24660223.18
1551744000,3698.65,3877.1,3690,3844.07,27987997.02
1551657600,3789.7,3806.9,3670,3698.66,26976989.04
1551571200,3810.47,3822.39,3756,3789.52,9504443.918
1551484800,3805,3818.75,3760,3810.46,12421120.79
1551398400,3791.02,3845.3,3789.5,3807.05,18126926.55
1551312000,3796.49,3897.62,3755,3791.36,25583643.35
1551225600,3794.42,3822.85,3658.19,3798.47,28877107.89
1551139200,3817.93,3830,3760.09,3795.06,24831702.01
1551052800,3733.78,3861.81,3732.6,3820.71,33757356.9
1550966400,4113.56,4190,3714.42,3730.68,51248403.35
1550880000,3939.83,4157.87,3905.63,4113.53,32769684.84
1550793600,3900.64,3957,3882.59,3939.82,25978621.25
1550707200,3936.8,3989.99,3866.25,3900.4,31420838.14
1550620800,3889.92,3967.52,3861.49,3936.53,38791963.85
1550534400,3870.97,4000,3840.08,3888.46,48703492.31
1550448000,3625.6,3916.47,3614.82,3869.8,60241504.97
1550361600,3580.43,3663.34,3553.98,3625.6,18173179.6
1550275200,3566.29,3609,3561.96,3579.92,12323789.77
1550188800,3560.45,3620.53,3544.88,3566.29,22234990.97
1550102400,3575.01,3590.74,3531.01,3560.46,21043184.25
1550016000,3585.7,3629.81,3541,3574.93,28573497.49
1549929600,3588.99,3619.93,3548.28,3585.94,36127688.22
1549843200,3651.32,3652.56,3578.7,3588.7,28463447.03
1549756800,3622.74,3662.43,3576.16,3650.37,15169133.28
1549670400,3626.12,3639.74,3589.52,3622.62,14687929.52
1549584000,3358.39,3711.04,3337.91,3622.94,52129206.73
1549497600,3364,3383.29,3350,3359.33,14423470.85
1549411200,3431.81,3445.6,3328.7,3364.62,20650040.32
1549324800,3409.81,3435,3396,3431.39,13882118.2
1549238400,3413.75,3439.46,3394.85,3410.87,11065152.13
1549152000,3470.5,3476.33,3384.67,3414.82,9608935.446
1549065600,3434.83,3485,3406.38,3462.82,10568383.31
1548979200,3413.69,3460,3364.53,3434.83,22875444.07
1548892800,3438,3474.2,3392.6,3413.11,20314210.11
1548806400,3391.25,3465.05,3372.34,3437.35,19606724.84
1548720000,3431.43,3438.76,3322.19,3390.5,24697713.66
1548633600,3532.23,3536.77,3357.3,3429.5,35478523.57
1548547200,3555.31,3564.12,3456,3533.23,13612332.62
1548460800,3560.94,3657.89,3536.51,3555.56,9592488.006
1548374400,3570.67,3578.79,3511,3560,17663990.64
1548288000,3553.2,3598,3524,3570.73,16025488.51
1548201600,3574.44,3620.23,3518,3552.32,21920807.84
1548115200,3531.51,3615.8,3401.36,3576.81,24597950.13
1548028800,3537.42,3573.29,3485.58,3531.51,20560097.47
1547942400,3680,3703.27,3470,3536.72,19773857.52
1547856000,3609.29,3774,3602.6,3681,15021732.03
1547769600,3638.01,3641.9,3577,3609.21,18130903.58
1547683200,3609.5,3660,3534.25,3638.01,27283348.87
1547596800,3576.92,3669,3570.48,3605.91,27675597.47
1547510400,3664.28,3687.02,3534.68,3576.93,28829402.57
1547424000,3517.03,3714,3506,3664.28,36371609.28
1547337600,3617.75,3654.02,3476,3515.95,20774070.75
1547251200,3631,3650.35,3557.09,3617.13,11518215.85
1547164800,3627.65,3704.6,3569.85,3632.02,38394379.95
1547078400,4003.09,4036.22,3503.44,3627.51,58469732.94
1546992000,3994.75,4060,3948.44,4002.13,29576276.95
1546905600,4005,4112,3934.73,3994.9,47219665.15
1546819200,4040.71,4070,3964.01,4005.45,29820959.79
1546732800,3795.38,4090,3753,4040.71,21822722.56
1546646400,3822,3887.09,3780,3791.84,13864390.17
1546560000,3785.64,3850.33,3732.38,3817.71,28449799.95
1546473600,3890.27,3893.4,3760,3787.81,18193783.64
1546387200,3825.41,3918.67,3770,3885.87,21506229.05
1546300800,3693.85,3845.46,3629.66,3823.44,19689210.62
1546214400,3831.03,3842.89,3630,3693.3,24623835.83
1546128000,3728.96,3870,3688.76,3835.79,22003831.77
1546041600,3884.66,3961.85,3702.51,3725.48,25710961.85
1545955200,3590.26,3970,3575,3884.97,50721074.34
1545868800,3810.01,3841.17,3566,3591.69,42561570.97
1545782400,3780,3863.34,3678.8,3810.01,38344637.2
1545696000,4034.54,4049.23,3674.73,3779.99,44609304.09
1545609600,3947.82,4236.84,3944.84,4036,48504313.54
1545523200,3977.65,4051,3900,3943.83,18180632.8
1545436800,3842.59,4010.16,3780.09,3980.9,30643368.48
1545350400,4073.58,4162,3770,3841.08,65172505.5
1545264000,3684.03,4172.07,3656.75,4073.77,105864461.8
1545177600,3667.16,3924.01,3642.69,3684.5,77837326.17
1545091200,3499.37,3684,3422.77,3667.16,50578806.58
1545004800,3191.41,3590,3181.26,3496.73,57310685.94
1544918400,3180.84,3259.43,3178.23,3193.78,19269694.45
1544832000,3194.04,3230,3122.28,3179.54,18488607.09
1544745600,3263.55,3294.81,3135.55,3195.75,46138657.46
1544659200,3430.2,3441.13,3221.14,3262.73,38222944.21
1544572800,3345.01,3490,3325.7,3430.18,24985787.11
1544486400,3406.41,3427.27,3292.65,3353.42,30018845.72
1544400000,3528.68,3588.43,3355,3408,35358915.97
1544313600,3398.8,3633.2,3371.09,3529.75,28276908.26
1544227200,3376.27,3495.99,3241,3398.8,34587375.91
1544140800,3437.22,3531,3210,3380.68,89632751.89
1544054400,3694.03,3844.79,3415.22,3437.26,53212108.53
1543968000,3903.52,3913.62,3662.35,3696.69,49695419.63
1543881600,3830.81,4033.98,3730,3903.52,47817873.64
1543795200,4099.63,4115.15,3747,3834.34,41129727.86
1543708800,4140.4,4265,4030,4102.05,28792953.72
1543622400,3970.56,4264.47,3904.34,4140.39,26549143.48
1543536000,4250,4300,3861,3971.06,57042773.65
1543449600,4219.77,4409.77,4086.97,4249.8,67758864.86
1543363200,3771.01,4355.08,3771,4220.16,96994948.32
1543276800,3727.34,3834.35,3548.76,3771.01,63405773.32
1543190400,3934.22,4069.59,3522.28,3727.34,90790111.4
1543104000,3780.67,4120,3474.73,3938.89,106231657
1543017600,4288.25,4376.88,3638.48,3785.65,53895330.58
1542931200,4268.4,4364.46,4061.02,4288.26,57131533.28
1542844800,4551.47,4589.53,4194.98,4275.23,43857283.34
1542758400,4349.41,4635,4242.33,4538.01,93838105.31
1542672000,4732.92,4897.36,4048.58,4352,173102494.8
1542585600,5553.01,5559.69,4694.44,4735.44,136904722
1542499200,5503.36,5658.47,5500,5559.26,14323185
1542412800,5514.62,5550.66,5452.63,5503.36,15039536.14
1542326400,5571.12,5610,5411.74,5508.71,44480660.48
1542240000,5592.23,5641,5199.8,5585,111397897.8
1542153600,6255.86,6298.47,5324,5595.91,140580076.2
1542067200,6318.01,6328.36,6244.35,6260.91,22730626.45
1541980800,6352.57,6388.21,6298.5,6318,22277514.61
1541894400,6349.39,6365,6269.46,6357.54,10923961.07
1541808000,6325,6377.26,6323,6349.32,9672515.039
1541721600,6405.49,6418.18,6307,6325,20354666.09
1541635200,6501,6511.27,6388.88,6405.49,25410406.09
1541548800,6448.17,6544,6442.47,6501,31210162.76
1541462400,6404.97,6460.01,6378.24,6447.5,27532982.33
1541376000,6428.23,6441.43,6369.89,6403.2,14954600.95
1541289600,6333.59,6475,6310.57,6421.76,17170591.24
1541203200,6350.05,6351.74,6312.48,6335,6868018.155
1541116800,6343.85,6381.25,6328.33,6350.43,17006892.77
1541030400,6304.5,6365.33,6288.01,6340.99,13892921.88
1540944000,6269.45,6350,6199.25,6303.27,32449754.76
1540857600,6266.47,6289,6240,6269.46,15821467.75
1540771200,6404.27,6420,6208.37,6266.52,32528389.97
1540684800,6407.66,6420,6383,6405.57,5376179.942
1540598400,6406.1,6420.01,6381.25,6407.66,5703632.178
1540512000,6393.38,6450.3,6377.81,6406.1,21292763.77
1540425600,6411.96,6422.73,6361.73,6393.53,19478552.83
1540339200,6396.24,6473,6393,6411.96,22668446.41
1540252800,6409.39,6421.58,6354.26,6393.41,18227647.5
1540166400,6412.62,6429.23,6372.53,6406.06,15422816.62
1540080000,6412.86,6470,6401.01,6413.38,9883092.446
1539993600,6380.47,6424.16,6363.02,6412.86,8092891.415
1539907200,6394.23,6412.4,6355.99,6383.46,14618500.1
1539820800,6440.07,6490,6350,6396.18,24453678.92
1539734400,6457.67,6465.39,6407.69,6437.29,19062511.11
1539648000,6438.2,6493.77,6386.4,6461.2,30387630.35
1539561600,6185.04,6756,6149.28,6441.74,108838926
1539475200,6201.23,6349.47,6143.08,6183,15616639.3
1539388800,6182.03,6219.77,6168.83,6199.69,12114484.44
1539302400,6152.76,6243.79,6109.79,6185.15,20079356.89
1539216000,6517.55,6520.43,6055.28,6152.76,59166414.26
1539129600,6588.72,6589.79,6387.91,6517.55,33741791.46
1539043200,6604.76,6623.14,6553.13,6588.8,14857416.34
1538956800,6574.15,6656.63,6541.06,6604.75,26941067.51
1538870400,6547.93,6600,6493.92,6577.63,16152400.46
1538784000,6582.11,6595.69,6526.28,6544.08,13237239.11
1538697600,6548.83,6641.35,6510,6582.12,25059903.29
1538611200,6454.81,6604.89,6450.58,6547.56,25094836.41
1538524800,6500,6510,6396.34,6456.77,30829548.31
1538438400,6569.32,6597,6447.28,6500,26754867.26
1538352000,6597.79,6638.15,6477.57,6571.2,31515738.92
1538265600,6574.29,6628.06,6510,6597.81,16380350.39
1538179200,6609.02,6609.02,6454,6579.38,22251567.92
1538092800,6684.5,6792.28,6525.67,6610.76,50519754.26
1538006400,6454.32,6736.85,6431.95,6681.62,37850389.17
1537920000,6428.09,6540,6379.44,6461.51,27758173.6
1537833600,6578.7,6579.59,6324.96,6428.99,52760258.66
