Date,Open,High,Low,Close,Volume,Market Cap
Oct-05-2019,0.253251578,0.256070148,0.251412202,0.255455426,1186550165.0818799,10918228032.768715
Oct-04-2019,0.252528543,0.256201151,0.24931999,0.253227575,1113240749.1501129,10893708762.490856
Oct-03-2019,0.246759893,0.256032317,0.245242976,0.252516423,1126156435.4715416,10812620978.5731
Oct-02-2019,0.252751372,0.252751372,0.242947739,0.246622807,1179087151.9247756,10687327685.466604
Oct-01-2019,0.248161265,0.253708751,0.245064155,0.252973563,1390539874.017797,10712470222.780127
Sep-30-2019,0.256395512,0.260371464,0.245903914,0.248118253,1657164243.0559616,10941333235.943583
Sep-29-2019,0.240452146,0.259889407,0.236954309,0.255618674,1434887833.9542773,10745601577.7214
Sep-28-2019,0.242025254,0.242237896,0.235657289,0.240781632,1093913234.2264364,10295593225.757637
Sep-27-2019,0.242339016,0.243807515,0.238963561,0.242081615,1232497468.9848008,10407033390.087925
Sep-26-2019,0.242426742,0.245890493,0.234939767,0.242115387,1455060584.2472582,10344837465.289742
Sep-25-2019,0.245655793,0.249449881,0.232551444,0.242797555,1458556080.6248388,10463875415.157038
Sep-24-2019,0.233929454,0.247587447,0.232740375,0.245980263,2176336877.6939297,10364343821.831066
Sep-23-2019,0.26785341,0.271489859,0.227751457,0.234799691,1683273653.3764954,11214603890.050774
Sep-22-2019,0.27656121,0.284948083,0.267855118,0.267993971,1194996886.407012,11837874236.104166
Sep-21-2019,0.289854964,0.289854964,0.27209033,0.277509882,1269122586.4637012,11973351910.146658
Sep-20-2019,0.293525355,0.296120119,0.28730848,0.28990459,1397568643.6656468,12531257223.781328
Sep-19-2019,0.3006437,0.3006437,0.287363497,0.293821428,1843114207.1889665,12589944970.175644
Sep-18-2019,0.312933638,0.312933638,0.285208994,0.30137248,2492491770.536734,12749551611.951668
Sep-17-2019,0.284991618,0.321654705,0.284991618,0.31296294,2721959210.1898174,13288390379.918335
Sep-16-2019,0.260935055,0.294710723,0.259743396,0.286139076,1352911278.566667,11776485314.098476
Sep-15-2019,0.260411823,0.262917263,0.257667404,0.260700436,941168775.8948344,11206906291.268948
Sep-14-2019,0.261345219,0.263792807,0.259179696,0.260394857,1116681370.3543878,11249281293.402658
Sep-13-2019,0.255503072,0.264625941,0.254422926,0.261439467,992706806.7066233,11132574333.546595
Sep-12-2019,0.254378957,0.256123351,0.252545067,0.255276621,1000543138.3384372,10944751630.073082
Sep-11-2019,0.255075725,0.256498862,0.25151033,0.254338749,1025529360.4590594,10917097832.144402
Sep-10-2019,0.258787396,0.259390983,0.251971583,0.255010976,961843756.3807248,10973365872.290777
Sep-09-2019,0.258779688,0.262539075,0.255402893,0.258848494,1083300220.5490532,11164276673.222036
Sep-08-2019,0.262353478,0.263346181,0.257086538,0.258890106,984053946.0188999,11168242676.34922
Sep-07-2019,0.260208599,0.265091719,0.257935583,0.262207244,992378291.3946421,11241366363.548258
Sep-06-2019,0.251508282,0.262160594,0.250772036,0.260128453,948002515.1912258,10974279426.64466
Sep-05-2019,0.256416802,0.25874133,0.249647457,0.251866479,947113410.8042723,10987223293.015978
Sep-04-2019,0.259198442,0.259751767,0.254700063,0.256472395,1001093190.2841778,11055458880.341091
Sep-03-2019,0.262011136,0.262011136,0.257865597,0.259395358,1082499865.7195556,11167638559.394865
Sep-02-2019,0.260938739,0.265140565,0.258043964,0.262244847,1101906714.641202,11234839068.886654
Sep-01-2019,0.256420721,0.263695454,0.253789248,0.260978062,772175072.9893355,11038709448.631308
Aug-31-2019,0.257777013,0.259255687,0.253659708,0.256460744,707962928.3525064,11021196549.876732
Aug-30-2019,0.255823874,0.2590266,0.254532972,0.257904477,684777255.6336461,11035622622.670431
Aug-29-2019,0.256669998,0.257202564,0.252923036,0.255768611,942556502.1366757,10957825044.56956
Aug-28-2019,0.25698761,0.259832125,0.249103508,0.25659648,1086597577.5650065,10907676639.377134
Aug-27-2019,0.270167359,0.270167359,0.250159616,0.257018746,872276328.6077895,11347128665.75527
Aug-26-2019,0.270274648,0.270690707,0.266150159,0.270229365,834271696.7948401,11546041232.975517
Aug-25-2019,0.270109216,0.278669867,0.267863956,0.270208211,911679686.9764549,11621260598.518425
Aug-24-2019,0.271326634,0.275668928,0.267162425,0.270068426,687910803.6647878,11646507944.377043
Aug-23-2019,0.276397139,0.276912293,0.266204065,0.271512105,739504042.5948361,11631414781.400866
Aug-22-2019,0.270808015,0.277469831,0.268889825,0.276401103,807288083.4755228,11726114389.470497
Aug-21-2019,0.266165887,0.273816117,0.261791628,0.2713159,940433676.3766469,11502160955.846523
Aug-20-2019,0.274164251,0.274164251,0.260107856,0.26583881,1214565147.7058868,11415816859.169565
Aug-19-2019,0.281801366,0.281801366,0.271255746,0.27436281,1255171645.0151248,11811118936.92907
Aug-18-2019,0.283014699,0.289404055,0.27678092,0.282079454,1443172381.151247,12139000814.77171
Aug-17-2019,0.26548606,0.289822137,0.264155345,0.282637569,1219760451.2301104,11842042740.30819
Aug-16-2019,0.260859627,0.267291543,0.258794265,0.2652247,1227585989.1542857,11314496242.365578
Aug-15-2019,0.264191955,0.264336381,0.255956574,0.261020716,1166537899.714644,11197584810.033655
Aug-14-2019,0.263171628,0.26768438,0.253904221,0.264231428,1778973979.4811816,11251106282.310139
Aug-13-2019,0.297671811,0.29812304,0.246182313,0.261404765,972043958.2906982,12286657125.042284
Aug-12-2019,0.300838794,0.301052583,0.29394332,0.297655216,696471218.2347003,12763955499.692879
Aug-11-2019,0.303547615,0.304679763,0.298690431,0.300922913,733204988.041719,12910477270.99135
Aug-10-2019,0.299373999,0.306177813,0.297035804,0.303302251,820794905.1997741,12904614074.010416
Aug-09-2019,0.296549721,0.304452146,0.293302006,0.299685755,935703345.9906216,12828300261.148964
Aug-08-2019,0.308223475,0.308397207,0.291307307,0.296595112,843797589.021888,12865992867.540943
Aug-07-2019,0.310895824,0.311686054,0.306024555,0.308400324,883905520.9177008,13198975203.583872
Aug-06-2019,0.311899935,0.315762759,0.308708581,0.311368101,888843713.3414581,13360130859.711851
Aug-05-2019,0.321142577,0.322327665,0.308925894,0.311920794,1004566159.3426361,13558958802.532799
Aug-04-2019,0.31861004,0.328249266,0.318390027,0.32110467,960591793.6146368,13813312407.662586
Aug-03-2019,0.316509861,0.322194294,0.312454242,0.319044401,715963539.0148368,13600763407.921486
Aug-02-2019,0.311766302,0.317719246,0.311378668,0.316358733,746719164.4313331,13517457050.70684
Aug-01-2019,0.315987789,0.317688918,0.309862945,0.31214774,724018662.5248469,13460942994.079185
Jul-31-2019,0.319935724,0.319935724,0.31279831,0.316110756,810387147.3762263,13505274841.173103
Jul-30-2019,0.318034406,0.322479516,0.315937909,0.320017265,833377330.9243413,13675474033.017265
Jul-29-2019,0.310794804,0.320585013,0.308389799,0.317998936,745290292.3846391,13472260016.104889
Jul-28-2019,0.312029854,0.313475436,0.308555967,0.310854323,803281510.6221145,13311416484.969498
Jul-27-2019,0.310684774,0.313133305,0.303346133,0.312048916,814004843.1468087,13288182581.438435
Jul-26-2019,0.323224515,0.325497398,0.308525698,0.309994312,976974241.6757616,13502190271.543085
Jul-25-2019,0.314228161,0.324336385,0.308942473,0.323330051,861531614.9232831,13530542692.895763
Jul-24-2019,0.316001081,0.321976514,0.312878987,0.3140642,958491059.8503335,13587100726.172155
Jul-23-2019,0.309364768,0.317895185,0.305388501,0.316829188,953388176.9232712,13301008291.204605
Jul-22-2019,0.321921869,0.321921869,0.307233306,0.310206085,1034721919.5552506,13457501529.447811
Jul-21-2019,0.33116136,0.331936847,0.318017987,0.321528978,995967980.1833797,13847648862.38549
Jul-20-2019,0.333371662,0.335087381,0.322551429,0.331219704,1165190352.1358595,14003440377.490135
Jul-19-2019,0.319367936,0.340481818,0.319367936,0.333539333,1219955271.7394493,14043866114.051743
Jul-18-2019,0.321484417,0.32274228,0.312720391,0.320027427,1439709249.0793607,13522048378.99376
Jul-17-2019,0.31016067,0.325168535,0.305901625,0.321755034,1748880406.6709492,13470167773.79248
Jul-16-2019,0.296370902,0.320713705,0.295110418,0.309423212,1803666601.966076,13008516752.730457
Jul-15-2019,0.31411455,0.319351431,0.292827601,0.297632716,1481852086.970204,13137407986.483961
Jul-14-2019,0.303731792,0.320428133,0.298818159,0.314495732,1825100180.0139074,13317485916.834206
Jul-13-2019,0.332896709,0.335087258,0.30469936,0.306121658,1366101413.2262263,13716356488.146564
Jul-12-2019,0.343181394,0.343664373,0.326538115,0.33274485,1428541809.0062685,14261884616.9306
Jul-11-2019,0.330930371,0.348626221,0.323809456,0.343304585,1904486556.8051698,14421892327.496742
Jul-10-2019,0.362423063,0.362754365,0.322630858,0.33115726,2391751517.531545,14335807882.57679
Jul-09-2019,0.394365456,0.397199269,0.351749474,0.363054249,1708567842.2892172,16240005380.655735
Jul-08-2019,0.400487845,0.40544557,0.391275119,0.394318117,1587996002.0310047,16934146783.589262
Jul-07-2019,0.39703714,0.401974112,0.392810425,0.400500613,1267486887.4004986,16875986601.019125
Jul-06-2019,0.391246861,0.39935745,0.388993607,0.396537442,1530007282.6323254,16764594473.07784
Jul-05-2019,0.37937849,0.408780024,0.37937849,0.39131154,1488809964.2685213,16558463327.279806
Jul-04-2019,0.389112155,0.389638868,0.376576102,0.379500518,1507879060.7737162,16282547506.356768
Jul-03-2019,0.405937273,0.405937273,0.388458861,0.389027004,1386169009.1324942,16899287595.818216
Jul-02-2019,0.399892718,0.406115519,0.397046109,0.405993548,1540178356.4393394,17077752125.5817
Jul-01-2019,0.408282768,0.411099134,0.387467857,0.399741795,1798115864.5552714,16925957673.59352
Jun-30-2019,0.398727289,0.421304824,0.391961933,0.409032208,1804928000.1279302,17249621829.15377
Jun-29-2019,0.433997878,0.434669104,0.399056779,0.399237894,1678110296.6848772,17664900635.399406
Jun-28-2019,0.429717129,0.433937045,0.408521657,0.433937045,1814770003.6526005,17898845654.3022
Jun-27-2019,0.411833542,0.428773665,0.405458864,0.427666353,2768267901.7886243,17681488266.530556
Jun-26-2019,0.471017448,0.474034509,0.401338103,0.410921144,3862214169.8930764,18487880136.579216
Jun-25-2019,0.468437566,0.495700075,0.463785806,0.471174576,2973457310.912327,20412113032.083984
Jun-24-2019,0.471017111,0.473888423,0.460597488,0.467843581,1768239053.6082628,19922714465.65738
Jun-23-2019,0.470503737,0.472331625,0.454800835,0.472331625,2044573410.3037953,19664595509.15817
Jun-22-2019,0.475009157,0.487588526,0.468268286,0.469750335,3070733648.9800215,20241648461.632534
Jun-21-2019,0.445130034,0.499451408,0.443937812,0.474496787,2659673731.818106,19773635060.641624
Jun-20-2019,0.432644226,0.448535089,0.432644226,0.445236005,1577627872.2637744,18753600534.133785
Jun-19-2019,0.438485247,0.438485247,0.427595475,0.432467735,1294624510.9242172,18409298960.256596
Jun-18-2019,0.429767649,0.439988114,0.427686996,0.43842084,1616862114.9885917,18461725616.017918
Jun-17-2019,0.448347313,0.454029238,0.42466687,0.429444921,2358334600.2089486,18628824792.015354
Jun-01-2019,0.432342066,0.447965341,0.432142924,0.447661278,1443211443.7202923,18564876076.416016
May-31-2019,0.439994106,0.441396927,0.426486214,0.431716263,1671189514.90508,18344976918.65136
May-30-2019,0.422613723,0.441362459,0.415088383,0.440472585,2791233092.1473994,17990470374.641953
May-29-2019,0.443365057,0.469148761,0.418064248,0.425692927,2699743722.092518,19018526536.746216
May-28-2019,0.446549037,0.45343154,0.427076614,0.443319899,2496939032.7366714,18621795475.204567
May-13-2019,0.324276615,0.419845667,0.323247059,0.411857157,3914061894.136437,16157574397.246967
May-12-2019,0.312082182,0.328698633,0.310307483,0.32450074,1630528784.6272705,13575947383.70742
May-11-2019,0.324145857,0.328320593,0.308003242,0.311668274,2007322555.7063613,13305778040.531143
May-10-2019,0.301112376,0.335671703,0.301035086,0.325562596,1219819652.5428882,13248385274.871893
May-09-2019,0.297401376,0.303041989,0.296038469,0.300906517,688113315.9570912,12640844119.576666
May-08-2019,0.301180804,0.304025796,0.296125937,0.297736209,575841069.7470257,12625230086.870428
Jun-16-2019,0.43043885,0.45817569,0.427822393,0.448168518,1634123796.6069694,18445799457.46248
Jun-15-2019,0.412369404,0.441529328,0.410540456,0.429552018,1440042546.9121888,17891449597.5166
Jun-14-2019,0.405521149,0.414829617,0.404127728,0.412118417,1051689714.1490724,17307181736.49659
Jun-13-2019,0.402853596,0.4063672,0.396047844,0.405939624,984673082.332571,16917231660.574638
Jun-12-2019,0.402927777,0.409327041,0.400832995,0.402817832,1005642224.30626,17114084667.240452
Jun-11-2019,0.396368113,0.403066976,0.39129708,0.402042933,997783432.8247511,16798256697.695107
Jun-10-2019,0.401874329,0.402716677,0.388754158,0.396089818,1174842338.4776082,16689419533.417572
Jun-09-2019,0.390823096,0.40525183,0.386269567,0.400736882,1428698135.427485,16704617540.177317
Jun-08-2019,0.413233237,0.414940192,0.386073096,0.390766831,1100951777.1833916,17047387542.633762
Jun-07-2019,0.424447138,0.426089022,0.409354787,0.413191436,1248055565.8554714,17690421344.931625
Jun-06-2019,0.422013027,0.431088357,0.417467367,0.425188903,1920558130.9197617,17887679258.11229
Jun-05-2019,0.404643092,0.424822632,0.3959786,0.422229565,1471240364.4559333,17204423727.159042
Jun-04-2019,0.403137486,0.408107988,0.394993696,0.404351641,1765164539.9679873,16993856790.281673
Jun-03-2019,0.430768156,0.430768156,0.39451059,0.402422467,2304598661.2786207,17426105155.557266
Jun-02-2019,0.446850577,0.462826059,0.431918488,0.431918488,2148279246.205001,18933608375.569687
May-27-2019,0.435422473,0.455813202,0.422335024,0.446794237,2642527252.870647,18338605494.78964
May-26-2019,0.412391409,0.444409737,0.406809526,0.437700028,2061327398.4658022,17635181535.478455
May-25-2019,0.389358897,0.414164304,0.381606099,0.412428969,1197074557.0060115,16417786156.531889
May-24-2019,0.38530629,0.395088185,0.384252345,0.388997087,1447364287.731,16361836049.303123
May-23-2019,0.382761045,0.392572033,0.375528902,0.38443017,1505594667.3005862,16245956693.826443
May-22-2019,0.377334684,0.385363992,0.367196998,0.382784408,1693584174.0784898,15844348009.42757
May-21-2019,0.397410722,0.405339998,0.376539921,0.377862422,1632546825.873436,16604900220.329184
May-20-2019,0.398465917,0.403187163,0.390089045,0.398732719,1679730351.2846842,16710246755.105644
May-19-2019,0.415430394,0.415430394,0.385826212,0.398142152,2185851736.7956967,16752669946.195007
May-18-2019,0.374396209,0.423580063,0.373286001,0.417655295,1990478069.81278,16859197780.844543
May-17-2019,0.389435295,0.393888441,0.370527677,0.374758299,2342346737.5686774,15955092878.856588
May-16-2019,0.420509067,0.423545896,0.36554385,0.388058625,3844960337.562936,16125688836.820591
May-15-2019,0.454256628,0.474220488,0.402203565,0.420191032,4588697703.574239,18248818083.678104
May-14-2019,0.40979068,0.458068214,0.40979068,0.455666907,5113123676.249465,18138415894.58601
May-07-2019,0.298477569,0.301962168,0.295370641,0.301325473,595400131.3137758,12657748963.82922
May-06-2019,0.302359259,0.308591329,0.299360669,0.299360669,686330789.8214892,12753914436.575136
May-05-2019,0.301705509,0.306118454,0.297397521,0.302701152,755461490.17773,12665020929.47735
May-04-2019,0.303904625,0.304814525,0.30055849,0.301871776,764346040.1639081,12730907180.227291
May-03-2019,0.306295952,0.314116187,0.300612674,0.30384576,958933520.9228821,12844170102.419071
May-02-2019,0.302383512,0.311990358,0.300009773,0.306472681,845823555.021217,12848633785.1138
May-01-2019,0.303870962,0.305858837,0.288303173,0.302661637,670993607.9158573,12755969037.047697
Apr-30-2019,0.307448251,0.308780293,0.299461647,0.303676393,886888452.6730936,12787231586.209867
Apr-29-2019,0.295262617,0.309931524,0.289989178,0.306900901,829036877.803697,12688503036.147825
Apr-28-2019,0.299072387,0.301244612,0.292173223,0.29537854,651770256.6414402,12480523669.554253
Apr-27-2019,0.29806478,0.300626838,0.295804118,0.298890338,564477689.8480711,12549095244.49951
Apr-26-2019,0.300057067,0.301386694,0.296615144,0.297942612,768364035.2576499,12533785845.814907
Apr-25-2019,0.291699151,0.299501908,0.288061534,0.299429843,1100933577.0554168,12385806547.430643
Apr-24-2019,0.304520926,0.307977114,0.291170413,0.291170413,1025999730.8455632,12727260597.878263
Apr-23-2019,0.324110381,0.325716599,0.299416446,0.304293616,1129448144.3873231,13010187005.364325
Apr-22-2019,0.326901113,0.33175234,0.323918843,0.324302172,955625631.7729026,13767538740.47708
Apr-21-2019,0.325852285,0.333299268,0.323880302,0.32680044,876345401.0940548,13750191865.966835
Apr-20-2019,0.331724411,0.332757972,0.322703578,0.326153365,839310305.4304566,13707079095.037916
Apr-19-2019,0.334186223,0.335609349,0.327818164,0.331459718,764393088.0032954,13983742464.625404
Apr-18-2019,0.338381398,0.338381398,0.331284887,0.334124043,934301178.3316312,14022964196.012743
Apr-17-2019,0.33828822,0.347957927,0.336498956,0.338404651,1132887629.1562116,14276115689.884039
Apr-16-2019,0.330489628,0.342659858,0.324982992,0.337950886,838331948.1171473,13915972233.032867
Apr-15-2019,0.323990991,0.331137849,0.32111807,0.331137849,756479417.8136243,13628595895.145924
Apr-14-2019,0.330696628,0.333181032,0.320696315,0.323709278,750920051.1376327,13723900500.37034
Apr-13-2019,0.32858496,0.332196554,0.326407223,0.330281892,727259067.3397968,13731318016.836617
Apr-12-2019,0.326922058,0.336734898,0.325022,0.328745774,945146847.989218,13783379249.620794
Apr-11-2019,0.330339773,0.332804183,0.322471698,0.32712558,1228971222.108909,13716417608.6528
Apr-10-2019,0.355745447,0.355808818,0.327235524,0.330524495,1446589309.0733275,14071025173.580513
Apr-09-2019,0.351878154,0.361158761,0.351464603,0.355913913,1001110377.2361279,14920391073.69851
Apr-08-2019,0.360062262,0.360062262,0.351229143,0.35195057,1172415467.914097,14811340491.544464
Apr-07-2019,0.361340133,0.368557908,0.352001891,0.360397666,1464501635.654269,15057665646.561382
Apr-06-2019,0.354870008,0.366226764,0.353948279,0.36221413,1461863921.8743439,15029315718.213078
Apr-05-2019,0.363738933,0.363738933,0.351562964,0.355113505,1693881163.391534,14948591425.876345
Apr-04-2019,0.332556893,0.374689356,0.332556893,0.3635351,2230638021.1329713,14953078164.02018
Apr-03-2019,0.342574871,0.347389505,0.329392623,0.332037336,2062650041.5859246,14148741076.753464
Apr-02-2019,0.350880056,0.368005028,0.334259707,0.342606272,2259154078.96751,14875567235.40634
Apr-01-2019,0.316615386,0.354942386,0.315877444,0.351841586,1550867648.363142,13936772299.359968
Mar-31-2019,0.316282064,0.319200585,0.314599992,0.316806432,690844835.2907503,13222506182.78918
Mar-30-2019,0.314965801,0.317040718,0.312870926,0.316581129,702897949.1561967,13148043867.714785
Mar-29-2019,0.310138131,0.31924486,0.309805809,0.314851127,910494719.9548898,13157331729.942047
Mar-28-2019,0.309426973,0.312782426,0.307613109,0.31016124,731776872.5887371,12935485178.29253
Mar-27-2019,0.311470915,0.311470915,0.30660841,0.309434103,634003418.2218717,12911594955.00735
Mar-26-2019,0.305635712,0.3122366,0.304302435,0.31222865,732830553.9405812,12888483819.49968
Mar-25-2019,0.305192602,0.30601456,0.300110619,0.304829568,695611609.1323633,12664740999.761284
Mar-24-2019,0.31074839,0.31074839,0.303177827,0.305221327,625430577.7313596,12842463967.10575
Mar-23-2019,0.313473504,0.315676705,0.309456516,0.310541133,547909081.5039381,12994494997.655897
Mar-22-2019,0.312733986,0.314439315,0.311885276,0.313642222,608528363.981813,13045428324.392782
Mar-21-2019,0.313292719,0.314319562,0.310598578,0.312486649,714924608.5507939,13031461876.52992
Mar-20-2019,0.319592675,0.320846108,0.310440515,0.313481501,768537459.9160128,13187789661.26156
Mar-19-2019,0.31768404,0.321336414,0.314146097,0.319678624,654017274.2808063,13179584040.346155
Mar-18-2019,0.316769532,0.319112351,0.314868958,0.317963102,583600057.9454707,13145519281.155973
Mar-17-2019,0.316693793,0.320062054,0.314582651,0.317178975,553231109.3161016,13121137541.36932
Mar-16-2019,0.319451617,0.319517316,0.316112369,0.316668572,553546235.9557247,13165320594.42688
Mar-15-2019,0.315451105,0.322150716,0.315249958,0.319454143,639592281.2092957,13215881878.622156
Mar-14-2019,0.312137311,0.316867267,0.31142214,0.314530913,558402417.3795136,12999571203.609285
Mar-13-2019,0.315163151,0.317088987,0.310867592,0.312413181,669617047.8490753,12986075627.848997
Mar-12-2019,0.311896382,0.322601766,0.31025895,0.315226361,559737812.5081877,13012410880.540865
Mar-11-2019,0.310538789,0.313114995,0.308162785,0.311721108,522397475.1357592,12889626468.72922
Mar-10-2019,0.31139353,0.313946275,0.308787746,0.31066918,542802378.8744227,12863376507.645031
Mar-09-2019,0.312801718,0.315134574,0.309515935,0.311722524,554378745.365936,12907832803.331173
Mar-08-2019,0.308687602,0.316724996,0.307996922,0.312765677,620758739.402783,12929677743.074942
Mar-07-2019,0.314232161,0.314971914,0.307882125,0.308736832,558280329.2661347,12918247711.485464
Mar-06-2019,0.315591148,0.318959397,0.313463894,0.314131179,642578952.1587741,13083135904.811932
Mar-05-2019,0.314192025,0.320226068,0.310395906,0.31547788,682069024.8813639,13011412362.323797
Mar-04-2019,0.305921096,0.316851423,0.304977201,0.314235451,548743419.9784447,12861350998.553818
Mar-03-2019,0.317473109,0.319950622,0.304323684,0.305874892,504602324.76303124,12771031865.9235
Mar-02-2019,0.315237033,0.318379867,0.313506201,0.317526015,459094441.8412468,13063275085.979445
Mar-01-2019,0.31562812,0.31784537,0.312343145,0.315547993,582206658.3339334,13069000760.552351
Feb-28-2019,0.315618727,0.323147266,0.313947828,0.316197775,650523213.04117,13189541805.8816
Feb-27-2019,0.312562071,0.318060107,0.310552828,0.31567793,596677821.1472595,12952303242.605167
Feb-26-2019,0.318865031,0.32000044,0.308540386,0.312656779,661105525.0109193,13070559644.89267
Feb-25-2019,0.326635596,0.334094151,0.316167284,0.318655323,1068840847.9102966,13286669760.833452
Feb-24-2019,0.301300121,0.339767672,0.300833798,0.328463787,882117468.0721356,12876540155.087006
Feb-23-2019,0.332234499,0.340690461,0.299134173,0.301448807,823819264.1107479,13324533456.55658
Feb-22-2019,0.321640169,0.332875856,0.318250313,0.33208575,436466506.71090645,13364404486.115088
Feb-21-2019,0.318287255,0.322357154,0.309222099,0.32188967,435163640.3937469,13140905421.472141
Feb-20-2019,0.32721795,0.331570789,0.315837061,0.317685419,505737351.36986375,13265331347.056452
Feb-19-2019,0.320649595,0.329917856,0.316992234,0.326863348,716716844.1133626,13371846895.154215
Feb-18-2019,0.317159325,0.339484993,0.316576899,0.320454024,870482352.0620881,13475538532.727884
Feb-17-2019,0.300188715,0.323102467,0.299356824,0.317157571,525967384.6363064,12792327207.005688
Feb-16-2019,0.299336654,0.302063627,0.296824649,0.300343238,273487173.76926917,12320707922.292099
Feb-15-2019,0.301261533,0.304950287,0.29899575,0.299564357,290141972.38405985,12388522337.099468
Feb-14-2019,0.299326539,0.304103641,0.298150461,0.301037058,280756564.23064244,12375175703.084648
Feb-13-2019,0.301672792,0.304188582,0.299326539,0.299326539,313646105.71324813,12409645764.560007
Feb-12-2019,0.302265228,0.3079124,0.299878954,0.301632115,370557422.1831738,12463607989.479908
Feb-11-2019,0.301004766,0.305266982,0.297275495,0.302414771,294684930.5093241,12366303898.693304
Feb-10-2019,0.307099987,0.307099987,0.300052451,0.301004766,314552457.81227046,12430816300.326115
Feb-09-2019,0.309893216,0.309947522,0.299366265,0.306998721,307228057.95764,12493607561.229403
Feb-08-2019,0.3083722,0.311021995,0.305058473,0.310264299,429613672.6414384,12666224893.008692
Feb-07-2019,0.290075445,0.314429069,0.288934839,0.308214422,304479565.74486697,12268464302.769928
Feb-06-2019,0.289816453,0.292844873,0.287667213,0.290086903,256429528.3821549,11984204159.652397
Feb-05-2019,0.298409226,0.299008824,0.289463307,0.289671274,298482841.51193684,12008829682.134598
Feb-04-2019,0.298236746,0.300179393,0.294257251,0.298422838,273742392.13638604,12248786282.739878
Feb-03-2019,0.301325834,0.305317967,0.297211516,0.298085435,278108961.83914804,12369655788.678822
Feb-02-2019,0.309313383,0.309733624,0.298339305,0.301164429,280443398.258256,12536193303.945404
Feb-01-2019,0.305500371,0.310762624,0.304552166,0.310472736,305303425.715551,12597689036.232431
Jan-31-2019,0.308562321,0.309974377,0.298060071,0.306357185,479314303.0148292,12504455038.650846
Jan-30-2019,0.318634186,0.331095967,0.304514487,0.308314999,717971663.5917017,12920288303.417486
Jan-29-2019,0.28760557,0.320291564,0.285912306,0.31877357,410006184.7733068,12419739052.17038
Jan-28-2019,0.29391279,0.294763698,0.284672402,0.287501005,367567786.524705,11904637164.959549
Jan-27-2019,0.308289879,0.308399481,0.286400737,0.294300953,333851817.75269103,12162639744.678804
Jan-26-2019,0.315220402,0.316254459,0.306268511,0.308161627,228834455.2821334,12822846905.896778
Jan-25-2019,0.31571147,0.318881413,0.314315146,0.315401911,244174049.6720703,13004502830.28636
Jan-24-2019,0.317814957,0.319153163,0.314075568,0.315321256,242449614.605966,12961095982.240171
Jan-23-2019,0.31740174,0.320186158,0.315274621,0.317630121,255289658.70120984,13011994876.920946
Jan-22-2019,0.319518944,0.321807732,0.316436746,0.317422976,303172048.8478645,13082663369.11822
Jan-21-2019,0.318348344,0.321721884,0.309791043,0.319685469,301475492.9785066,13049650041.457006
Jan-20-2019,0.319869943,0.326700345,0.315571503,0.31838013,277069921.4234527,13124993818.220295
Jan-19-2019,0.33141219,0.332614859,0.316900153,0.319989864,284948010.6896037,13321708405.052975
Jan-18-2019,0.324814724,0.334593107,0.324772801,0.331142165,314910255.0132643,13521006354.10685
Jan-17-2019,0.33042964,0.33061024,0.322354811,0.324631687,314631220.8252245,13409719094.611835
Jan-16-2019,0.330143789,0.331863596,0.325663719,0.330601435,317136418.4184497,13488167279.541817
Jan-15-2019,0.328016433,0.352131221,0.327113552,0.330378845,305413837.3641103,13559455243.306406
Jan-14-2019,0.334426897,0.336879613,0.324311012,0.328030712,330803792.196256,13613478244.724874
Jan-13-2019,0.317999079,0.337511246,0.317999079,0.334543245,332303623.2552429,13420681587.23045
Jan-12-2019,0.332641371,0.336295776,0.316943299,0.317655332,229380470.42695796,13483382496.370794
Jan-11-2019,0.333071968,0.335988615,0.330969605,0.332467098,284469374.75469065,13657434649.131025
Jan-10-2019,0.332041755,0.3371752,0.327399126,0.331720851,495535033.5223952,13686535214.587656
Jan-09-2019,0.370320741,0.38247776,0.327609727,0.332116633,588720237.2651491,14339412361.10767
Jan-08-2019,0.366764431,0.372672317,0.364170442,0.370981024,346008870.6471742,15002491833.554533
Jan-07-2019,0.366052466,0.370082821,0.361117294,0.366574452,350603111.79157615,14886708510.620914
Jan-06-2019,0.367036434,0.375117497,0.364519751,0.365840671,386544894.13940054,14986012135.919886
Jan-05-2019,0.357463028,0.370092325,0.355018828,0.367135743,298368579.8158301,14713657041.634947
Jan-04-2019,0.359788441,0.363468741,0.355520789,0.357580634,329772089.6921958,14694799780.073883
Jan-03-2019,0.35972609,0.363003527,0.353777332,0.359769021,321682916.19400525,14620781016.82419
Jan-02-2019,0.373267311,0.373288868,0.356329639,0.359524145,400450922.61812,14849389799.366537
Jan-01-2019,0.363976006,0.376206525,0.359440112,0.374148071,380180783.4135772,14934238004.484264
Dec-31-2018,0.352750776,0.363640849,0.350732389,0.363640849,339476216.53775954,14497209698.414843
Dec-30-2018,0.367710566,0.371285518,0.350723585,0.352556098,403636133.01797897,14653553845.036224
Dec-29-2018,0.364295304,0.368727158,0.360709272,0.367993498,474682051.3714081,14869898769.1835
Dec-28-2018,0.370863256,0.37735378,0.364050507,0.366103603,621025215.935029,15111253504.752766
Dec-27-2018,0.339895136,0.372076336,0.335995685,0.36905127,575895480.2252612,14348218354.503538
Dec-26-2018,0.374711704,0.37488463,0.337505371,0.339516442,481533378.10003406,14772060716.796444
Dec-25-2018,0.377167753,0.385967187,0.362223221,0.374130133,688356150.0617471,15235427737.512987
