https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1591642800000.0,2020-06-08 19:00:00,ETH/USD,242.17,242.57,241.93,242.28,34.30434988443124,8311.25789
1591639200000.0,2020-06-08 18:00:00,ETH/USD,242.92,243.17,241.91,242.17,139.70057649585004,33831.28861
1591635600000.0,2020-06-08 17:00:00,ETH/USD,243.32,243.4,242.59,242.92,177.54438494154454,43129.08199
1591632000000.0,2020-06-08 16:00:00,ETH/USD,242.98,243.37,241.62,243.32,273.9386061565017,66654.74165
1591628400000.0,2020-06-08 15:00:00,ETH/USD,241.36,243.08,240.99,243.04,117.875605620474,28648.48719
1591624800000.0,2020-06-08 14:00:00,ETH/USD,243.18,243.18,240.85,241.36,129.70082693901225,31304.59159
1591621200000.0,2020-06-08 13:00:00,ETH/USD,243.09,243.85,242.51,243.18,178.78390710584753,43476.67053
1591617600000.0,2020-06-08 12:00:00,ETH/USD,243.68,243.83,242.95,243.09,129.32762162162163,31438.25154
1591614000000.0,2020-06-08 11:00:00,ETH/USD,243.66,243.81,242.6,243.68,92.44980593401182,22528.16871
1591610400000.0,2020-06-08 10:00:00,ETH/USD,244.51,244.63,243.52,243.56,31.483313516176715,7668.07584
1591606800000.0,2020-06-08 09:00:00,ETH/USD,243.34,244.78,243.34,244.42,398.0179473447345,97283.54669
1591603200000.0,2020-06-08 08:00:00,ETH/USD,243.72,244.16,242.67,243.34,226.11351380784086,55022.46245
1591599600000.0,2020-06-08 07:00:00,ETH/USD,243.7,244.09,243.56,243.64,34.2646161139386,8348.23107
1591596000000.0,2020-06-08 06:00:00,ETH/USD,244.13,244.25,243.49,243.7,175.8818620434961,42862.40978
1591592400000.0,2020-06-08 05:00:00,ETH/USD,244.03,244.13,243.44,244.13,49.73993343710318,12143.00995
1591588800000.0,2020-06-08 04:00:00,ETH/USD,244.11,244.84,243.93,244.03,122.53051583821662,29901.12178
1591585200000.0,2020-06-08 03:00:00,ETH/USD,244.05,244.35,243.83,244.15,71.51675261109973,17460.81515
1591581600000.0,2020-06-08 02:00:00,ETH/USD,244.0,244.78,243.7,244.05,897.7328031141159,219091.6906
1591578000000.0,2020-06-08 01:00:00,ETH/USD,244.41,244.81,243.22,243.99,515.8830096725276,125870.29553
1591574400000.0,2020-06-08 00:00:00,ETH/USD,244.78,245.46,243.85,244.41,323.6426732130437,79101.50576
1591570800000.0,2020-06-07 23:00:00,ETH/USD,243.44,245.65,243.44,244.78,3304.7368736416374,808933.49193
1591567200000.0,2020-06-07 22:00:00,ETH/USD,242.06,243.81,242.05,243.44,306.41005085442,74592.46278
1591563600000.0,2020-06-07 21:00:00,ETH/USD,242.36,242.9,241.81,242.06,13.035134140295794,3155.28457
1591560000000.0,2020-06-07 20:00:00,ETH/USD,242.39,243.49,241.17,242.36,482.05530644495786,116830.92407
1591556400000.0,2020-06-07 19:00:00,ETH/USD,237.92,242.8,237.35,242.39,809.4741626304716,196208.44228
1591552800000.0,2020-06-07 18:00:00,ETH/USD,237.13,238.43,236.83,237.92,332.8178690316073,79184.0274
1591549200000.0,2020-06-07 17:00:00,ETH/USD,236.31,237.27,235.34,237.13,272.03723333192767,64508.18914
1591545600000.0,2020-06-07 16:00:00,ETH/USD,237.38,237.38,235.24,236.31,663.7314692564851,156846.3835
1591542000000.0,2020-06-07 15:00:00,ETH/USD,236.82,237.61,236.76,237.28,227.47933336142952,53976.29622
1591538400000.0,2020-06-07 14:00:00,ETH/USD,235.73,237.59,234.67,236.83,1891.3329669805344,447924.38657
1591534800000.0,2020-06-07 13:00:00,ETH/USD,238.19,238.62,235.58,235.73,1679.879026810334,395997.88299
